Name,Transliterated
उर्फ,Urf
शाह,Shah
जहां,Jahan
गौंतरा,Gauntara
पट्टी,Patti
मुकुट,Mukut
हल्,Hal
कृपाराम,Kriparam
यादव,Yadav
पुरुष,Purush
शबनम,Shabnam
साहू,Sahu
महिला,Mahila
करचल,Karachal
सौरहवाग्रान्ट,Saurahwagrant
पतसा,Patasa
फुलवरियाशाहपुर,Phulwariashahpur
शफीउल्ला,Shafiullah
खां,Khan
शाहपुर,Shahpur
खेडी,Khedi
पटना,Patna
मुर्तजाबाद,Murtazabad
भृगुनाथ,Bhrigunath
मिश्र,Mishra
कौलपतिया,Kaulpatiya
दिगरचा,Digarcha
धरहनिया,Dharhania
खड़ेसरी,Khadesari
निजामपुर,Nizampur
सोंधा,Sondha
उमराखुर्द,Umrakhurd
भलुहिया,Bhaluhiya
मीरअहमदपुर,Mirathmadpur
तिलक,Tilak
अकबेलपुर,Akabbelpur
खेड़ियाकलॉ,Khediyakala
भपेन्द्र बहादुर,Bhapendra Bahadur
खजुरिया खुर्द,Khajuria Khurd
चिलई,Chilai
ज आया देवी,J. Aaya Devi
नैनू नांगल,Nainu Nangal
- महिला भानमती,- Mahila Bhanamati
खौराखास,Khaurakhaas
लतीफपुर- ।।,Latifpur- .
पिंकल सिंह,Pinkal Singh
बीरुवाला,Biruawala
रहीमपुरदुगवा,Rahimpurdugwa
समसा,Samasa
ओमकार वर्मा,Omkaar Verma
चन्देलाल,Chandelal
अचरिया वाकरपुर,Achariya Wakerpur
बलसिह खेड़ा,Balsinh Kheda
मूसापुर,Moosapur
बैरा फिरोजपुर,Baira Firozpur
किश्वजहॉ,Qishvajah
विन्दु कुमारी,Vindu Kumari
भगवानपुर कलाखुर्द,Bhagwanpur Kalakhurd
हुसैनपुर कवरा,Hussainpur Kawra
बरवां रत्तीपट्टी,Barwaan Rattipatti
अनुज कुमार सिेह,Anuj Kumar Sieh
सहनपुर,Sahanpur
अगराई,Agrai
बलहरी,Balhari
चिउटीडाड़,Chiutidaar
सिहाली गौसाई,Sihaali Gosai
करमाव,Karmav
बारामाफी,Baramasfi
सुधादीक्षित,Sudha Dikshit
सेंडा फरीदपुर,Senda Faridpur
अकबरपुर कोट,Akbarpur Kot
खाजो,Khajo
बढयाभोलानाथ,Badhyabholanath
पहाड़पुर उर्फ लंग्गरपुर,Pahadpur Urf Langgarpur
राम रही,Ram Rahi
मकरन्दनगर वसहा,Makarandanagar Basha
अलावलपुर टिकरी टिकरी,Alawalpur Tikiri Tikiri
ज्योतीसिंह,Jyotisingh
खजूरडीह,Khajurdih
रीटा चौधरी,Reeta Chaudhari
मिलक बमनपुरी,Milk Bamanpuri
अशरफनगर,Ashrafnagar
कसरावेमय चक औलिया,Kaseravemay Chak Aulia
गगीरी,Gagiri
तारीक खान,Tareek Khan
हुल्लारपुर,Hullarpur
भावर केशवपुर,Bhawar Keshavpur
जहागीरपुर खास,Jahagirpur Khas
इखौना,Ikhauna
राजापुर कला,Rajapur Kala
परौरी चन्द्रिका बक्स,Parauri Chandrika Box
नरियावां,Nariawan
खेसरहा शिकारपुर,Kheserha Shikarpur
बराल,Baral
लुतफाबाद बछौली,Lutfabad Bachhouli
अजीजपुर ता0 रझौआ,Azizpur Ta0 Rajhwa
दिलीपचन्दपुर,Dileepchandpur
सरायअतन उरफ नौगिरा,Sarayatan Urf Naugira
चुर्रा सकतपुर,Churra Sakarpur
गढैय्या,Gadhaiyya
सिंकदरपुर छितमा,Sikandarpur Chhitma
ससरांव,Sasrawan
हेवती,Hewati
देवरिया घूस,Deoria Ghus
शशिविन्द सिंह,Shashvind Singh
लहरा,Lahra
नदसिया,Ndasia
सहोड़ाखुर्द,Sahodakhrud
ब्रजराज,Brajraj
कमला,Kamla
मोहन खरवार,Mohan Kharwar
भावां,Bhawan
सयांरा मीठेपुर,Sayyara Mithapur
कुचेजा,Kucheja
भइया राम सिंह,Bhaiya Ram Singh
हथौड़िया,Hathodiya
पुरैली मकदूमपुर,Puraili Makdoompur
गाजनपुर दुवरिया,Gajanpur Duwariya
सोहसामठिया,Sohsamathiya
हरनाथपुर उर्फ तालगां,Harnathpur Urf Talgan
तेन्दुआ नगर,Tendua Nagar
जोगीपुरा,Jogipura
सोकनी,Sokani
कृष्णपती,Krishnapati
औसानी बुजुर्ग,Ausani Buzurg
तरसांव,Tarsawan
बमनिया पटटी,Bamaniya Pattii
पकड़ीयार,Pakdiyari
मुंसरीम अली,Munsarim Ali
चरौरा,Charaora
छयादेवी,Chhayadevi
मीर अहमदपुर शाह,Meer Ahmadpur Shah
बदायॅू चुंगीबाहर,Badayun Chungi Bahar
हुडराकुंवर,Hudra Kunwar
गंगेहरा,Gangahera
किस्ताली,Kistali
स्वामी प्रताप सिंह,Swami Pratap Singh
शाहपुर कलाँ,Shahpur Kalan
हिमकरपुर चमरौआ,Himkarpur Chamaraoa
सम्पत्ति,Sampatti
जगेसर,Jagesar
विमला,Vimla
मुनिया,Muniya
पट्टन,Pattan
विघोत्मा,Vighothma
शाहपुर पुरैनी,Shahpur Puraini
परसौना बुजुर्ग,Parsauna Bujurg
खाल्दा बानो,Khalda Bano
बरती देवी,Barti Devi
कुआर,Kuar
देवराजी,Devaraji
मुन्ना बेगम,Munna Begam
गदिया,Gadia
बघौना,Baghona
इन्दौली,Indauli
इस्सेपुर,Issepur
रामसजीवन,Ramsajeevan
मिथलेश,Mithlesh
खम्हवांजमती,Khamhwajjamti
एकसना,Eksana
उरफ,Uraf
कर्कसा,Karkasa
पदुनाथ,Padunath
जमीद,Zamid
मुहम्मद,Muhammad
गढ़ी,Garhi
घिरौली,Ghiroli
कटहरी,Kathari
कला,Kala
गुहेत,Guhet
बिसा,Bisa
खुनियाव,Khuniyav
रवि,Ravi
मोहन,Mohan
सुरेश,Suresh
चन्द्र,Chandra
फेजान,Fejan
पूरादत्तू,Puradattu
टेकुआपाती,Tekuapaati
राजापुर,Rajapur
इसरौली,Isaroli
भरथिया,Bharthiya
कादीपुर,Kadipur
भटमउ,Bhatmau
नरायनपुर,Narayanpur
कोठरा,Kothra
जैदोपुर,Jaidopur
जवाहिर,Jawahir
खाँ,Khan
बेडामऊ,Bedamau
अरहरिया,Arhariya
मऊ,Mau
वीरपुरकलां,Veerpurkalan
अलियाबाद,Aliabad
उर्फ,Urf
मेहन्नदीपुर,Mehanndipur
खेमादई,Khemadai
सरयागुलाबराय,Sarayagulabaray
केशव,Keshav
रायपुर,Raipur
टिपटिया,Tiptiya
रफियाबाद,Rafiabad
कलान,Kalan
पन्दहा सैदपुर,Pandha Saidpur
फरीदपुर इम्मा,Faridpur Imma
पाकरडाड़,Pakardad
नौढिया तरहार,naudhia tarahar
बहरेकुइंया,Bahrekuiya
घनवता,Ghanwata
कुसिया,Kusiya
सन्दहॉं,Sandhaun
सुनहरा,Sunihara
आलीपुर खेड़ा,Alipur Kheda
लाल,Lal
हरी राम,Hari Ram
वेतीरानी,Vetirani
राजेस्वरी,Rajeshwari
कैन्दुकी,Kainduki
मड़की,Madki
कुमेश,Kumesh
महगूपुर,Mahaghpur
पिपरा याकूब,Pipra Yaqub
अनीसा बनो,Anisa Bano
सेमरियामिर्दहा,Semariamirdha
रमवन्ती पत्नी रामजग,Ramvanti wife of Ramjag
लघनपुर शहवाजपुर,Laghanpur Shahbazpur
रदजीत सिंह यादव,Radhajit Singh Yadav
पंचगवां,Panchgawa
कामिनी कौशल,Kamini Kaushal
बण्डी,Bandi
शिवम अवस्थी,Shivam Awasthi
गंगधाडी,Gangadhadi
ऐराया मशायक,Airaiya Mashayak
निजामपुर सैंदरी,Nijampur Sainadri
काकूपुर निहाल,Kakoopur Nihal
फरमीदा वेगम,Farmida Begum
औझी,Aujhi
खगईजोत,Khagaijot
गोमाडीह,Gomadih
गुरवलिया,Guravalia
रूपमती,Rupmati
गौतरा पट्टी नरपत खुर्द,Gautra Patti Narpat Khurd
परतापगज,Partapgunj
तेलिया कोट,Telia Kot
तिर्रेमनोरमा,Tirramenorma
धौरेरा माफी,Dhaurera Mafi
खिलारा,Khilara
नेवादा .2,Nevada .2
मदारपुर मोहद्दीनपुर,Madarpur Mohddinpur
बसैरीचाहर,Basairichahar
कुसुम पत्नी रघुनाथ चौ,Kusum wife of Raghunath Choudhary
बिजोरी,Bijoori
रूद्र कुमार मिश्रा,Rudra Kumar Mishra
मो0 शकूर,Mo0 Shakur
मौ0 सरताज,Mou0 Sartaj
बूढ़ापुर,Budhapur
कुआवल कला,Kuaawal Kala
हजौली,Hajoilee
बैजू पुत्र स्व o वंशी,Baiju son of late o Vanshi
भरवलिया अमोढ़ा,Bharwalia Amora
नरहरपुर दोस्तपुर,Narharpur Dostpur
मालेण्डी,Malendi
सिधारी,Sidhari
हरिकेश गुप्ता,Harkesh Gupta
रमेश धनगर,Ramesh Dhangar
कुरेजी,Kureji
वीरवती,Veerwati
विनोद कुमारी,Vinod Kumari
उखरा,Ukhara
नीता त्रिपाठी,Neeta Tripathi
अरविन्द पुत्र हृदय नराय,Arvind son of Hriday Narayan
राम नरायन चौधरी,Ram Narayan Choudhary
मौजमाबाद ज्वालागढ,Mauzabad Jwalagadh
पुर्वा कन्जन ( भूरेपुर ),Purva Kanjan (Bhoorepur)
निर्मला मिश्र,Nirmala Mishra
जगनारायन,Jagnarayan
अजीत कुमार,Ajit Kumar
जन ० खिरकिया,Jan 0 Khirkiya
काजीशाहपुर,Kajishahpur
सीमा त्यागी,Seema Tyagi
नेवलापुर,Newlapur
सोन्दा,Sonda
मुरईताजपुर,Murai Tajpur
फरिया पिपयिा,Fariya Pipiyia
प्यांनांकलां,Pyannakalan
राजेंद्री,Rajendri
रायपुर टप्पा हवेली,Raipur Tappa Haveli
नाहरडीह,Nahardih
गीता देवी पत्नी राजेश स्ि,Geeta Devi Patni Rajesh S
सर्वचंद,Sarvchand
खतौला,Khataula
सहवेगपुर,Sahvegpu
सरौरा,Saraura
विشنا देवी,Vishana Devi
दुखराम,Dukharam
राम खेलावन,Ram Khelawon
मकरी-पहरा,Makari-Pahara
गौरव कुमार यादव,Gaurav Kumar Yadav
उडकीमाफी,Udkimafi
किनहौली,Kinholi
पल्लोदेवी,Pallodevi
लाजीपार,Lajeepaar
बहुुआ,Bahhua
वीर विजेन्द्र पाल सिंह,Veer Vijayendra Pal Singh
गुरगुजपुर,Gurgujpur
घुमरिया,Ghumariya
रमाइन महमूदपुर,Ramain Mahmoodpur
बीकामऊ,Bikamau
सिरमोहनी,Sirmohni
डूम्मरभार,Doommarbhaar
महारानी पश्चिम,Maharani Paschim
चकरा,Chakara
रैपुरिया चुनार,Raipuria Chunar
चोधरी,Chaudhari
डोमवरवा,Domvarva
मड़ही,Madhi
डेहरा रामपुर,Dehra Rampur
महदहाँ,Mahadahaan
सिंगटौली,Singtaoli
दलमती,Dalmati
आशा पत्नी संतोष कुम,Asha Patni Santosh Ku
संतोष ( मृत ),Santosha ( Mrut )
माल का पुरवा,Mal ka Purwa
हर सरूप,Har Sarup
अखिलेश सक्सेना,Akhlesh Saksena
ऊवटी,Uvati
सालिमपुर,Salimpur
रामपुर देवारा,Rampur Dewara
पट्टी नरेन्द्ररपुर,Patti Narendarpur
रूपापुर,Rupapur
बनकटी उर्फ ईटहिया,Bankati urf Ithiyya
महदवा बुजुरग,Mahdawa Bujurg
मकदूमपुर शाहसफी,Makdumpur Shahsfi
हैदरपुर,Haiderpur
वहसुआ,Vahsua
सेमरा,Semra
हसनपुर पालकी,Hasanpur Palki
बैसूपाली,Baisupali
गढूका,Gadhuka
नकथर,Nakathar
हंसवर,Hanswar
जैतिया फिरोजपुर,Jaitiya Firozpur
मौ0 अमीखानपुर,Mau Amikhapur
भगवन देवी,Bhagwan Devi
जिगनिया छत्रपाल सिह,Jiganiya Chhatrapal Sih
सोहवल,Sohawal
सुरेश कुमार मौर्य,Suresh Kumar Mauyra
रायपुरकला,Raipurkala
खाड़ी,Khadi
भ्हामा,Bhhama
महम्मदाबाद,Mahammadbad
ज्ञानीपुर राम प्रसाद,Gyanipur Ram Prasad
महुआ लखनपुर,Mahua Lakhanpur
गोरालोकनाथपुर,Goraloksnathpur
मुस्तफावाद,Mustafawad
गनप्रसाद,Gunprasad
कलयाणपुर चकडुहिया,Kalyanpur Chakaduhiya
मुसाफिरपुर,Musafirpur
तालबुनन्निशा,Talbunannisha
किशनपुर विजयपुर,Kishanpur Vijaypur
टूलाशाहपुर,Toolashahpur
सिसौआ,Sisaua
कुढला,Kudla
अरबाब अहमद,Arbab Ahmed
सारी पारा ब्रम्हनान,Saari Paara Brahmanan
ओउम कृष्ण,Oum Krishna
कॉवर खास,Kawar Khas
एजाजुद्दीन,Ejajuddin
बरुआडीह,Baruadih
जयराम पत्नी हरी यादव,Jairam Patni Hari Yadav
किशुनपुर जमुनी,Kishunpur Jamuni
सुखपाती,Sukhpati
बडरावां,Badrawan
बिन्नावॉं,Binnawan
शुकुरुन्निशा,Shukurunnisha
अनिरुद्द,Aniruddha
नन्हेडा अल्यारपुर,Nanheda Alyarpur
खांड,Khand
रवीन्द्रपरताप सिंह,Ravindrapatap Singh
सलीद,Salid
श्रीमती प्रवेशिका,Shrimati Praveshika
जंगल रानी,Jungle Rani
सुहास कुंवरी,Suhas Kunwari
सढियापुर,Sadiyapaur
बांगर,Bangar
बघरा,Baghra
हौसिला,Hausilla
राजपति,Rajpati
भूरेका,Bhooreka
अंसुजा मौर्या,Ansuja Morya
मुहम्मदपुर बैरई,Muhammadpur Bairai
दौलतपुरग्रन्ट,Daulatpurgrant
कुचौरा,Kucchora
मड़पा,Madpa
पुष्पकला,Pushpa Kala
नरायनपुर कलां,Narayanpur Kalan
रामपुर तेलियानी,Rampur Teliyani
हदिशा दयालपुर,Hadisha Dayalpur
पतौरा,Patora
बंबीराजा,Banbi Raja
सिदवाही,Sidwahi
पिड़ारी कला,Pidari Kala
पहलमापुर,Pahalmapur
रामबदल शुक्ल,Rambadal Shukla
मिलक वमनपुरी,Milk Vamanpuri
पकड़ी भोजपुर,Pakdi Bhojpur
मुड़सरा,Mdurasara
महेश्वरी कलॉ,Maheshwari Kalo
सेवटा,Seota
राज गौरव सिंह,Raj Gaurav Singh
डालापीपर,Dalapeepar
जरयाई,Jarayi
अजय कुमार गिरि,Ajay Kumar Giri
नौजल नौजली,Naujal Naujli
मनिता,Manita
गोदसइया,Godsaiya
हरथर,Harthar
महेन्द्रर,Mahendrar
कृष्ण कुमार उर्फ किशोरी लाल,Krishna Kumar alias Kishori Lal
मनोहरपुर कायस्थ,Manoharpuur Kayasth
मोरमखदुमपुर,Mormakhdumpur
काँटी,Kaanti
सुनरपाती,Sunarpati
रामपुर गढ़वा,Rampur Garhwa
ओझौली,Ojzauli
मो0 सददीक,Mo0 Saddiq
सुभाखरपुर,Subhaakharpur
नन्‍ही बेगम,Nanhi Begam
कन्धेली,Kandheli
निगड़ा,Nigda
सिधवार हरीपुर,Sidhwar Haripur
प्रमीत उर्फ परदीत श्रीवास्तव,Pramit alias Pardit Shreevastava
चिन्दोड़ी,Chindori
उमरापुर मीनापुर,Umaarpur Meenapur
जेठपुर,Jethpur
उपरौठ,Uparauth
केसारी,Kesari
बीबनमऊ,Beevanmau
दरवन,Darwan
रामपुर सुदी चकराजा,Rampur Sudi Chakraja
बिकास राज,Vikas Raj
रमा देवी पत्नी सुरेन्द्र,Rama Devi wife of Surendra
जिगनियां,Jiganiyaan
मुबारकपुरमैरैला,Mubarakpurmairila
मुहम्मदपुर धिरोर,Muhammadpur Dhirora
गोपाली,Gopali
मादी दुल्लह,Madi Dulleh
बुढउसोनकर,Budhausonkar
भुवाल प्रसाद यादव,Bhuwal Prasad Yadav
मैनहा,Mainha
बहेरी उर्फ प्रेमचक,Baheri alias Premchak
महिला,Mahila
अनारक्षित,Annrakshit
नगरिया प्रयागपुर,Nagariya Prayagpur
श्यामदेई पत्नी सुरेश,Shyamdei wife of Suresh
ओ.बादकसेर,O.Badaakser
रीता सिंह,Rita Singh
० शाहिद,0 Shahid
भरगवाँ,Bharagvaan
जाफरानी,Jaafarani
राम,Ram
लड़ैते,Ladaite
लोधी,Lodhi
मुल्हवा,Mulhwa
महुआडाड़,Mahuwadaad
अखतौली,Akhatauli
नयाबांस,Nayabaans
बेहटा,Behda
बुजुर्ग,Bujurg
मो,Mo
हैस,Hays
जागूपुर,Jagupur
गडहियाचिनतामणि,GadhiaChintamni
अमहर,Amhar
पट्टी,Patti
उत्तर,Uttar
अलियाबाद,Aliabad
कटाई,Katai
रतूली,Ratuli
हिमाशी,Himashi
सिंह,Singh
उर्फ़,Urf
हिंमानी,Himani
देनहुवार,Denhuwar
भोपौरा,Bhopoura
पिपरी,Pipari
साईंनाथपुर,Sainathpur
खानपुर,Khanpur
शम्भूदयाल,Shambhudayal
बहराडाडी,Baharadadi
कबीरपुर,Kabirpur
ऐत0,Ait0
श्या,Sha
विमला,Vimla
कपूरी,Kapuri
नुरूददीन,Nuruuddin
चक,Chak
जामुनधानाखुर्द,Jamundhanakhrud
बनासई,Banamai
ऐंधी,Aindhi
लालू,Lalu
नंगला,Nangla
मंगलपुर.टकौली,Mangalpur.Takauli
अवनीश,Avaneesh
देवी,Devi
मझारीमहाल,Mazharimal
मयकोहल,Mayakohal
सुदामा,Sudama
तोमर,Tomar
जंतीरा,Jantira
मोहम्मद,Mohammad
समीम,Sameem
प्रेमेन्द्र,Premendra
कुमार,Kumar
यादव,Yadav
पालीकिरावली,Palikirawoli
कुण्डौली,Kundauli
भुसहर,Bhusahar
अचवा,Achwa
भिवरहा,Bhivarha
कला,Kala
असलमपुर,Asalampur
बरथा,Bartha
शम्शुनिशा,Shamhunisha
चॉदपुर सैदोपट्टी,Chaudpur Saido Patti
करमाकलॉ,Karmakallau
चन्द्र,Chandra
सुदनीपुर कला,Sudnipur Kala
देवकली,Deokali
धावापुर खसरवारा,"Dhawapur Khasrawara
"
अबसहमा,Abushama
बिस्कुला,Biskulla
बैसार,Baisar
डिहुआकलां,Dihuakala
शिव कुमार बिन्द,Shiva Kumar Bind
जट्टू परसिया,Jattu Parsiya
चौहड़पुर वगद,Chaudpur WagaD
पैकौरामाफी,Paikora Mafi
आवांदुगैया,Awan Dug Gaia
सरोसा,Sarosa
मो 0 इसुफ,Mo 0 Isuf
कैलोर,Kailor
केशरी प्रताप सिंह,Kesari Pratap Singh
सायवा परवीन,Saiyawa Parveen
अकबरपुर ( ब ),Akbarpur ( B )
चेतिया मुरार,Chetiya Murar
चनहटा,Chanhata
विरहना बुजुर्ग,Virhana Bujurg
मो0पुर गढ़ी,Mo0pur Garhi
रामनगर कौहन,Ramnagar Kauhan
बसावनपाकर उर्फ मद,Basawanpakar Urf Mad
सांरगपुर,Sarangpur
स्यारमऊ रायलाल,Syarmau Rayalal
नरहवॉ,Narahawo
सुजीत उर्फ लक्कड़ पुत्र,Sujit Urf Lakkad Putra
करेमुवा,Karemuwa
धरैंचा,Dhraincha
उमरिया अयोध्याप्रसाद,Umariya Ayodhyaprasad
अलादीनपुर,Aladinpura
पलियारायसिंह,Palayaraysingh
आमा प्रथम,Ama Pratham
बेदवती,Bedawati
जैबुलनिशां,Jaibulnishan
दिशा सिंह,Disha Singh
शकीला वेगम,Shakila Begam
ऑमीसराय सैफखॉ,Amisaray Saifkho
सुनन्दा,Sunanda
पारा ब्रम्हनान,Para Bramhnanan
उठाहपाली,Uthahapali
ल ० गोपाल सिंह,L ० Gopal Singh
भरतपुर बुआपुर,Bharatpur Buapur
तारडीह,Tardeeha
जोउत,Jouut
रामपति,Rampati
दरियापुर तुगन,Dariyapur Tugan
चाँदो,Chaando
लालगांव,Lalgaon
श्री निवास यादव,Sri Niwas Yadav
नागर,Nagar
झपका दिलावरपुर,Jhapka Dilawarpur
लधौली,Ladhauli
पेन्दा,Penda
दिलदार ंिसह,Dildar Singh
शरफाबाद,Sharafabad
गोविन्दपुर,Govindpur
भावना कुमारी,Bhawna Kumari
मल्लू लालपुर,Mallu Lalpur
अकबरपुर पसनामऊ,Akbarpur Pasnamau
अधकटा रब्बानी बेगम,Adhakta Rabbani Begum
मुरारपुर उरफ मुरचौडा,Murarpur Urf Muchhauda
विजयलक्षमी,Vijay Lakshmi
डुहुरु,Duharu
कवल पत्ती,Kawal Patti
भुलियाअगरवा,Bhuliya Agarwa
योगेन्द्र वर्मा,Yogendra Verma
दुखराम,Dukharam
सांडा,Sanda
मेवा पुत्र हरिनन्दन,Mewa Putra Harinandan
रन्जनी,Ranjani
खेम्मा,Khemma
देहात पुखरायां,Dehat Pukharayan
46 रामपुरमथुरा,46 Rampur Mathura
मनहनडीह,Manhandih
जेवडा मु0,Jewada Mu
भजनपुर,Bhajanpur
लोही घूरी,Lohi Ghuri
बिजुवापुर दिवारा,Bijuapur Diwara
शाहपुर डाडी,Shahpur Dadi
मदियापार,Madiapar
मुरादपुर निवियाखेडा,Muradpur Niviakheda
नाखुनका,Nakhunka
कैल,Kail
महुआवकला,Mahua Wakala
कुरैया कलां,Kuraiya Kalan
तजमुल,Tajmul
गनीमोहम्मद,Ganimohammad
सिल्हौर,Silhaur
पसुराबेलवा,Pasurabelwa
रामगढ कोठारी,Ramgarh Kothari
बरॅाव,Baraw
नावकूड़,Nawakoor
हृदयपुर भण्डौला,Hridaypur Bhandaula
खखरांव,Khakrawan
सरायतकी,Saraitaki
नींवकरोरी,Neenvakrori
कमालपुर जैद,Kamalpur Zaid
अहरौला अहमद यार र,Ahraula Ahmad Yar R
टिडया,Tidiya
लोधीपुर,Laudhipur
सेमरा कलवना,Semra Kalwana
केवटाही,Kewetahi
रसूलपुर किदवाई,Rasulpur Qidwai
चौसरा,Chausura
नैडिहा,Naidiha
टुंगरी,Tungri
कटकवारा,Katakwara
मुहम्मद नाजिम खां,Mohammad Nazim Khan
साकीपुर,Sakipur
पिहार,Pihar
सजबुन्निशा,Sajabunnisha
गाठा उर्फ कानूनगोई गं,Gatha Urf Kanungoigang
सतीश तिवारी,Satish Tiwari
मोहम्मदपुर तालके इब्र,Mohammadpur Talke Ibr
लारपुर बक्सू,Larpur Baksu
कलवारा बुजुर्ग,Kalwara Bujurg
पंचगांव पट्टी अमरसिंह,Panchgaon Patti Amarsingh
सविता,Savita
सुनिता,Sunita
इसलाम अली,Islam Ali
नत्थापुर,Natthapur
शशिभान,Shashibhan
जसमंडा,Jasmanda
बकैनिया पकडी,Bakainiya Pakdi
गुलिश्ता,Gulisht
शिवदत्तछपरा,Shivdattachapara
गुड्डी,Guddi
पत्नी,Patni
अरविन्द,Arvind
कु,Ku
आकाश,Akash
पति,Pati
देवी,Devi
पूँछ,Puchh
मिलक,Milk
ताज,Taj
खाँ,Khan
बभनियांव,Bhabhaniaon
सलार,Salar
पुर,Pur
पियारेपुर,Piyarepur
द्वितीय,Dwitiya
खियाली,Khiyali
महिचा,Mahija
अकाला,Akala
देवखाल,Devkhal
तराईडीह,Tarai Dih
नगला,Nagla
कंचन,Kanchan
शंखलाल,Shankhlal
भीटीपूर,Bhitipur
नैन,Nain
चमरपुर,Chamarpur
कला,Kala
मौ,Mau
सारिक,Sarik
नूरपुर,Nurpur
उर्फ,Uraf
भॅवरपुर,Bhawarpur
पूरा,Pura
सुमेरपुर,Sumerpur
असियाबानो,Aasiyabano
चन्दाखेडा,Chandakheda
फिरतीदेवी,Firtidevi
कचनार,Kachnar
रामे कोमार,Ramesh Kumar
वसडिला,Vasdila
मैनुद्दीन,Mainuddin
टोडरपुर,Todarpur
मुस्त,Must
वीनपुर,Vinpur
बानगढ़,Bangarh
तरयाँ,Tarayan
महात्मा,Mahatma
अनारक्षित,Anarakshit
महिला,Mahila
इनरीगरानट,Inarigrant
दरगाहशाहरमजान,Dargahsaharmazan
अंगद,Angad
सिंह,Singh
यादव,Yadav
उमरियाबादल,Umariabadal
गैंड,Gain
नन्दनगरजुम्मनडीह,Nandanagarjammandih
सकूराबाद,Sakurabad
भदशिव,Bhadsiv
देवदत,Devdat
विवेका,Viveka
रामेश्वर नाथ सिन्हा,Rameshwar Nath Sinha
मनोज कुमार कुशवाहा,Manoj Kumar Kushwaha
निवादा शाह,Niwada Shah
सुबोध कान्ती,Subodh Kanti
पपरेन्दा,Paprenda
बारानगर,Baranagar
राकेंद्र,Rakendra
नरखेड़ी,Narkhedi
जहॉगीरपुर देहात,Jahoگیرpur Dehat
मऊचैना,Mauchaina
पतवा,Patwa
क्यामुद्दीनपट्टी उर्फ,Kamuddinpatti alias
खखरा बुजुरग,Khakara Bujurg
पोखर भिंडा पोखरभिंडा,Pokhar Bhida Pokharbhinda
पिपरी बनी सिह,Pipari Bani Sih
चनद्र शेखर,Chandr Shekhar
इन्दरई,Indrai
नन्द केशव,Nand Keshav
लक्ष्मनपुर सलारपुर,Laxmanpur Salarpur
ढकहा,Dakha
कुदरासी,Kudrasi
कटरा घनश्याम,Katara Ghanshyam
कॅुवरपुर नानकार,Kuwarpur Nankarnagar
खसारी गिदहा,Khasari Gidha
रफीदन उर्फ रेफीऊन,Rafidan urf Rafiun
पुष्पलता देवी,Pushplala Devi
परखमगूजर,Parkhamgujar
वैरानामऊ मंझारी,Vairanamoo Manjhari
उन्हैनी जागीर,Unhaini Jagir
कुमारी,Kumari
अनिल कुमार,Anil Kumar
रामसरन,Ramasaran
सरला देवी,Sarla Devi
अन्टहवा,Antahwa
शिव  चिड़ियाखेड़ा,Shiv Chiriakheda
ज्ञानेंद्री देवी,Gyanendri Devi
चनदई,Chandai
पुन्नियां,Puniyan
खडकारी,Khadkari
दशरथा,Dashratha
घूराराम,Ghoorarram
चहलहा,Chahalha
बरनाहल,Barnahal
इटायें,Itayain
पूरशिव सहाय,PurShiv Sahay
इंटहा,Intah
नवदिया ओरीलाल,Navadia Ori Lal
पहाड़ी बुजुर्ग,Pahadi Bujurg
दोर्जी धौरहरा,Dorji Dhaurhara
झुंडी लाल,Jhunri Lal
बसैंयाबोबला,Basaiyobobla
चॅवर,Chawar
दलापटटी,Dalapattee
ऊषा पाल,Usha Pal
नाजिनी बेगम,Nazini Begam
डीध,Deedh
उबराजी,Obraji
वजीरपुर थानपुर,Vazirpur Thanpur
सरायपस्तोर,Saraypastor
शैलेश कुमार वर्मा,Shailesh Kumar Verma
मदरापाली खास,Madrapali Khas
श्रीमती पूनम देवी,Smt. Poonam Devi
चौधरी पुरुष पुरुष,Chaudhary Purush Purush
नरही बु0,Narhi Bu.
संन्ध्या सिंह,Sandhya Singh
शिवदत्त शुक्ला,Shivdatta Shukla
बसुदेवा,Basudeva
लहचोरा,Lahchora
अण्डखेड़ा,Andkheda
पाणडेपोखर,Pandepokar
संध्यापाल,Sandhyapal
पकड़ीकलां,Pakrikalan
न्योरिया हुसैनपुर द0सह0,Nyoriya Husainapur D0sah0
इसरत जहां मालिक,Ishrat Jahan Malik
गवनपुर हिच्छनपट्टी,Gawanpur Hichhanpatti
बवाना,Bawana
विशनूपुर,Vishnupur
तुर्कीपुर चित्तर सिह,Turkipur Chittar Singh
बब्बन कुमार,Babban Kumar
जोगसरा,Jogsara
अनारकली,Anarkali
जंगी सिंह,Jangi Singh
धूपा,Dhoop
जलालपुर सॉथल,Jalalpur Southal
ईमिरती,Emirati
खमपुर दूबे पटटी,Khampur Dube Patti
राजापुर कसबा,Rajapur Kasba
परसिया जंदू,Parsiya Jandu
कृष्ण कुमार राय,Krishna Kumar Rai
जीरीकपुर,Jirikpur
ब्रेश,Brash
दीपक बिसला,Deepak Bisla
उतराजी,Utraji
रामा प्रताप सिंह,Rama Pratap Singh
ताजपुर छौक,Tajpur Chowk
शिलावती,Shilavati
स्योंदी ललईपुर,Syondi Lalipur
सुभाष चन्द्र मौर्या,Subhash Chandra Maurya
भवानीपुर बनकट,Bhawanipur Bankat
लखेन्दर,Lakhendra
