Name,Transliterated
प्रेमोदेवी,Prema Devi
कौशर जहां,Kauser Jahan
शमीम आरा,Shamim Ara
नसीम फात्मा,Naseem Fatima
पवित्रा,Pavita
नाथिया,Nathiya
वीना,Weena
कनीज,Kani
युनुश,Yunus
योगेश,Yogesh
कल्पना देवी,Kalpana Devi
सखरी,Sakhri
जामिन,jamin
जरीफन,Jarifan
वकीला बेगम,Vakila Begum
मालती,Malti
ललीता,Lalita
शर्मिला,Sharmila
सुदेशवती,Sudeshvati
पदम सिंह,Padam Singh
जितेन्द्र,Jitendra
बिट्टो,Bitto
मौसम,Mausam
मितलेश,Mitlesh
मुस्तफा,Mustafa
सहदेव शर्मा,Sahdev Sharma
सत्येन्द्र कुमार,Satyendra Kumar
मूर्ति,Murti
जनार्धन,Janardan
ओम,Om
शिव प्रताप,Shiv Pratap
जयप्रकाश,Jaiprakash
तसलीम बानो,Tasleem Bano
तेलूराम,Teluram
देवराज सिंह,Devaraj Singh
विजेन्द्र कुमार,Vijendra Kumar
अरचना देवी,Archana Devi
विमला देवी,Vimla Devi
शान मौहम्मद,Shan Mohammad
सरबती,Sarbati
शौराज सिंह,Shauraj Singh
नाजमा,Nazma
सोहनवीरी,Sohanviri
रोहताश,Rohtash
राजेन्द्र,Rajendra
माज्जो,Majjo
राफेखाँ,Rafekhan
मुसरो बेगम,Musaro Begam
टिकाराम,Tikaram
यासीन,Yasin
कमला,Kamla
फूल कुमार,Phool Kumar
शशीबाला,Shashibhala
राजबल सिंह,Rajbal Singh
रेणु,Renu
ऋषीपाल सिंह,Rishipal Singh
सुरेन्द्र सिंह,Surendra Singh
पुष्पा देवी,Pushpa Devi
मुन्नी देवी,Munni Devi
मन्दीप कौर,Mandeep Kaur
विमला वती,Vimla Vati
विक्रम सिंह,Vikram Singh
नीलम,Neelam
सिमरू,Simru
ज्ञान प्रकाश,Gyan Prakash
शांति,Shanti
हुश्न जहाँ,Husan Jahan
सोनिया,Sonia
संजो,Sanjo
अमीर फात्मा,Amir Fatima
रफत खां,Rahat Khan
जगतार सिहं,Jagatar Singh
जिल्ले हुसैन,Jille Hussain
अफरोज बेगम,Aforoze Begam
अन्जू,Anju
राज दुलारी,Raj Dulhari
रजनीशा,Rajnisha
मुनेश लांबा,Munesh Lamba
तेजपाल,Tejpal
इसपाली,Ispali
ब्रजवीर सिंह,Brajveer Singh
सुखलेशा,Sukhalesha
राज सिंह,Raj Singh
विनेश त्यागी,Vinesh Tyagi
फुल समन्दरी,Ful Samdari
शमीम अहमद,Shameem Ahmad
प्रमीला,Prameela
बीरबल,Birbal
मौ 0 इसरार,Mau 0 Israr
बुलेराम,Bulram
मौ ० साकिर,Mau 0 Sakir
मौ ० उस्मान,Mau 0 Usman
साजिद,Sajid
नफीसा,Nafeesa
जब्बार खाँ,Jabbar Khan
सुशील,Sushil
हनीफ,Hanif
अनवर,Anwar
इस्लाम,Islam
वीरसैन,Veersain
फेरूसिंह,Ferusingh
अहमदअली,Ahmadali
रघुवीर,Raghuveer
अनिता,Anita
सुभाष कुमार,Subhash Kumar
हाकम अली,Hakam Ali
रामवीर,Ramveer
बालेश्वर,Baleshwar
प्रकाशा,Prakasha
सुधीर,Sudhir
पुरुषोत्तम,Purushottam
वीरेन्द्र,Veerendra
राजपाल,Rajpal
नरेश देवी,Naresh Devi
फरीता,Farita
सय्यार,Sayyar
कोमल,Komal
गय्यूरअली,Gayyurali
ब्रिजेश,Brijesh
शोकीन,Shokeen
ताहिर,Tahir
जोगेन्द्र,Jogendra
सतेन्द्र कुमार,Satendra Kumar
अंजना,Anjana
नीतू,Nitu
विजेन्द्र,Vijendra
राम अवतार,Ram Avtar
जीनत,Jeenat
कौशरजहां,Kaushar Jahan
तैयबाखानम,Taiba Khanam
कली,Kali
जेबू निशां,Jebunisha
ताराचन्द,Tara Chand
मंगेश कुमार,Mangesh Kumar
वारिस अली,Waris Ali
अली मौहम्मद,Ali Muhammed
हरबीरी,Harbiri
बालेन्द्र,Balendra
महिपाल,Mahipal
इन्दरपाल,Inderpal
दुष्यन्त,Dushyant
अंजली,Anjali
बसन्ती,Basanti
संगीता,Sangeeta
अनिल कुमार,Anil Kumar
महेन्द्र,Mahendra
महपरीन,Mahparin
मफरूदा,Mafruda
सय्यारा,Sayyara
चिन्ता,Chinta
जयसिंह,Jaisingh
राजेशा,Rajesha
शबाना,Shabana
सीमा देवी,Seema Devi
कैसर,Kaiser
फम्मो,Fammo
आशा,Asha
मीनाक्षी,Meenakshi
ब्रजवीर,Brajvir
किरणबाला,Kiranbala
नन्दराम,Nandram
मुजम्मिल,Muzzamil
शान्ति,Shanti
रोशन,Roshan
भिखारी,Bhikari
मौ ० अफरोज,Mo Aforoze
मगनदेई,Magandei
जमशैद,Jamshed
भावना,Bhavana
रामरति,Ramrati
राशिद हसन,Rashid Hasan
रीनासिंह,Reena Singh
मायावती,Mayawati
सरोजबाला,Sarojbala
हाशीम,Hasim
अनुज कुमार,Anuj Kumar
ओमपाल,Ompal
जगदीश,Jagdish
श्रीसतवती,Shrisatvti
संयोगिता देवी,Sanjogita Devi
सुभाष बाला,Subhash Bala
जयबीरी,Jaybiri
मुनेश देवी,Munesh Devi
राजू,Raju
सलेक चन्द,Salek Chand
ओमकारी,Omkaari
उमेश,Umesh
अनिता चौधरी,Anita Chaudhary
सुलक्षणा,Sulakshana
इन्द्रपाल,Inderpal
केला,Kela
राम कुमार,Ram Kumar
धर्मेन्द्र,Dharmendra
सुखबीरी देवी,Sukhbiri Devi
राज बाला,Raj Bala
कुशमलता,Kushmlata
कल्पना,Kalpana
अनुजदीप,Anujdeep
आशादेवी,Asha Devi
राममेहर,Ram Mehar
रेखादेवी,Rekha Devi
शारदादेवी,Shaarda Devi
किरणदेवी,Kiran Devi
रोशनी,Roshani
कुलदीप,Kuldeep
ऊषादेवी,Usha Devi
सोरनसिंह,Soransingh
मुनेंश,Munesh
धर्मबीरी,Dharmbiri
तैय्याबा,Taiyyaba
लतादेवी,Latha Devi
गुरलाल,Gurlal
जरीफा,Jareefa
प्रेम,Prem
विजया,Vijaya
शेरसिंह,Sher Singh
रामा,Rama
नुरजहाँ,Noorjahan
अनिल,Anil
सदन,Sadan
गुडडी,Guddi
बाबुराम,Baburam
सुखबीर,Sukhbir
उदयवीर,Udayveer
ऊषारानी,Usharani
कवरसिंह,Kawarsingh
मोहब्बत अली,Mohabbat Ali
यशवीर,Yashveer
उग्रसिंह,Ugrasingh
किरतपाल,Kiratpal
पिरथी,Pirthi
जावेदख,Javedkh
आनारो,Anaro
चरणो,Charno
खिपायतअली,Khaiyatali
हसन,Hasan
राजबीर शर्मा,Rajbir Sharma
राहुल,Rahul
सतेन्द्र,Satendra
सुमसुन्नी,Sumsunni
अंजेश देवी,Anjlesh Devi
नकली सिंह,Nakli Singh
सोमपाल,Somalpal
रामफल,Ramphal
मौ ताजीम,Mau Tajim
जनेश्वर दयाल,Janeshwar Dayal
मेहरूनिशा,Meharunisha
मीनू,Menu
समसुन्नी,Samsunni
जमशेद अली,Jamashed Ali
मौ . कामिल,Mau. Kamil
सुधा रानी,Sudha Rani
मोइन,Moin
सुखबीर सिंह,Sukhbir Singh
महेन्द्र शर्मा,Mahendra Sharma
मो . मूसा,Mo. Musa
गुलशाना,Gulashana
विजयपाल सिंह,Vijaypal Singh
कमरूना,Kamruna
फरहाना बेगम,Farhana Begum
सुधीर कुमार,Sudhir Kumar
विपिन त्यागी,Vipin Tyagi
प्रेरित कुमार,Prerit Kumar
अमरीष त्यागी,Amarish Tyagi
जलवती,Jalwati
सुरेशा,Suresha
सन्तराम,Santram
चन्द्रपाल,Chandrapal
नैपाल सिंह,Naipal Singh
रामवती,Ramwati
बेदकुमारी,Bedkumari
हाजरा,Hazara
बिमला,Bimla
लीला,Leela
किशन सिंह,Kishan Singh
कवीन्द्र,Kavindra
अमरपाल,Amarpal
इन्द्र सिंह,Indra Singh
बिशन,Bishan
श्यामू,Shyamu
चन्द्रकला,Chandrakala
रानी,Rani
धर्मबीर,Dharmbir
सईदा,Saida
जुम्मा,Jumma
हरपाल सिहं,Harpal Singh
नीरज,Neeraj
सलेक चन्द्र,Salik Chandra
सादो,Sado
रचना,Rachna
दयावती,Dayawati
मोहसिमा,Mohsima
यामीन,Yameen
राकेशो,Rakesho
प्रभाकर,Prabhakar
रामवी,Ramvi
राजीव कुमार,Rajiv Kumar
अमरेश,Amaresh
सतेन्द्री,Satendri
बीना,Beena
बलवन्ती,Balwanti
वाजिदअली,Wazidali
पूनम यादव,Poonam Yadav
विवेक कुमार,Vivek Kumar
शशीबला,Shashibhala
तरीकत,Tarikat
त्रिलोकचन्द,Trilokchand
महावीरी,Mahaveeri
नैन सिंह,Nain Singh
दिलावर सिंह,Dilawar Singh
चतरपाल,Chatarpal
बीम,Beem
प्रवीण जिन्दल,Praveen Jindal
श्रीचन्द,Shreechand
प्रवेश कुमार,Pravesh Kumar
बाबी,Baby
वीरपाल,Veerpal
चमनसिंह,Chamansingh
शीलादेवी,Sheiladevi
आशाराम,Asaram
विनोद कुमार शर्मा,Vinod Kumar Sharma
अमरीष कुमार,Amarish Kumar
भोजराज,Bhojraj
सोहनवीर,Sohanveer
देवेन्द्र,Devendra
चरणसिंह,Charansingh
रूमाल सिंह,Rumal Singh
रेखा रानी,Rekha Rani
महिला सुनीता,Mahila Sunita
सोनम देवी,Sonam Devi
महिला प्रेम,Mahila Prem
मंजू देवी,Manju Devi
मनोज कुमार शर्मा,Manoj Kumar Sharma
रामकरण,Ramkaran
धनपाल,Dhanpal
इमरानी,Imarani
ईश्वरी,Eshwari
आशा देवी,Asha Devi
शशि गोस्वामी,Shashi Goswami
कमरजहाँ,Kamrjahaan
ब्रहमसिंह,Brahmasingh
विनीत कुमार,Vineet Kumar
जगबीरी,Jagbiri
ओमपकाश,Omprakash
कंवरपाल,Kanwarpal
ईश्वर सिंह,Eshwar Singh
असफिया,Asfia
रईसा,Raisa
महेन्दी,Mahendi
रतनलाल,Ratnalal
योगेश कुमार,Yogesh Kumar
सत्यप्रकाश,Satyprakash
संदीप,Sandeep
हरेन्द्र,Harendra
बाबूखान,Babukhan
बेगवती,Begwati
प्रताप सिंह,Pratap Singh
तौहीदा,Touhida
कान्ती,Kanti
भीमसिंह,Bhimsingh
मनोहर,Manohar
यतेन्द्र सिंह,Yatendra Singh
दीपचन्द,Deepchand
इशत्याक,Ishtiaq
कुष्ण दत्त शर्मा,Krishan Dutt Sharma
जगदेव सिंह,Jagdev Singh
दिनेश कुमार,Dinesh Kumar
महेश,Mahesh
मुनस्वरजहाँ,Munswarjahaan
मिस्किन,Miskin
रोहताशकली,Rohtashkali
गजेन्द्र,Gajendra
गरिमा,Garima
जगत सिंह,Jagat Singh
राजेश्वर,Rajeshwar
राम निवास,Ram Niwas
खैरूनिशा,Khairunisha
मुन्नीदेवी,Munni Devi
हंसीरा,Hansira
बाली,Bali
जहीरूद्दीन,Zahiruddin
धीरज,Dheeraj
सुखवीरी,Sukhveeri
बालकराम,Balakram
राजेश्वर दयाल,Rajeshwar Dayal
मंगते,Mangte
कान्ती प्रसाद त्यागी,Kanti Prasad Tyagi
अजबसिंह,Ajabsingh
बाबूखाँ,Babukhaan
नन्ही बेगम,Nanhi Begam
मल्लो,Mallo
महकार,Mahkar
रामो देवी,Ramo Devi
सतिता,Satita
मथनसिंह,Mathansingh
अमरेशवती,Amreshawati
शाहिदा,Shahida
राजेश्वरी,Rajeshwari
परवीना,Parveena
अफसाना,Afsana
हेमसिंह,Hem Singh
राजकुमारी,Rajkumari
चन्द्रभान,Chandraban
विजय,Vijay
अर्चना,Archana
ज्ञानचन्द,Gyanchand
हरफूल,Harfool
मुक्शा,Muksha
मौ ० परवेज,Mou 0 Parvez
अनीसा,Anisa
सुनील,Sunil
शीला,Sheela
फ़ारूख,Farookh
राजेन्द्री,Rajendri
देवेन्द्री,Devendri
सतेश,Satesh
जयवीर,Jayveer
विजय सिंह,Vijay Singh
भूपेन्द्र सिंह,Bhupendra Singh
रामकिशन,Ramkishan
सुखिया,Sukhiya
सन्नो,Sano
हरीशचन्द,Harishchand
इन्द्रसिंह,Indrasingh
अरशद अली,Arshad Ali
रमेश,Ramesh
मुनेशा,Munisha
बीरबाला,Birbala
सतीश कुमार,Satish Kumar
संगर,Sagar
संतराम,Santram
सुरेन्द्रपाल,Surendrapal
किशन,Kishan
सरीता,Sarita
सुधावती,Sudhavati
युनूस,Yunus
हाशमी,Hashmi
सुदामा यादव,Sudama Yadav
जगवीर सिंह,Jagvir Singh
महिला स्वदेश,Mahila Swadesh
वेदप्रकाश,Vedprakash
महिला मुन्नी,Mahila Munni
श्रणिकुमार,Shranikumar
बरफी,Barfi
नरेन्द्र कुमार,Narendra Kumar
कृपाली,Kripaali
किरनवी,Kiranvi
सन्तरा,Santra
अतरी,Atari
अनिल शर्मा,Anil Sharma
इजराईल,Israel
प्रदीप कुमार,Pradeep Kumar
घसीटू,Ghasitu
बीरो,Biro
रूपकौर,Rupakaur
तहसीलदार,Tahsildar
डा ० बिजेन्द्र सिंह,Dr. Bijendra Singh
कालेसिंह,Kalisingh
पूजा,Pooja
राजेन्द्र पाल,Rajendra Pal
राजन सिरोही,Rajan Sirohi
संजीव कुमार,Sanjeev Kumar
मा ० जाफर,Ma. Jafar
सोमबीर,Sombeer
सुलेमानी,Sulemani
विनीत चौहान,Vineet Chauhan
भूपेन्द्र,Bhupendra
नवाब बेगम,Nawab Begum
अशोक कुमार शर्मा,Ashok Kumar Sharma
राजवन्ती,Rajवंती
उदय सिंह,Uday Singh
अरूण कुमार,Arun Kumar
रोशन सिंह,Roshan Singh
तइययब,Taiyyab
फूलवती,Phoolwati
सहन्सरपाल,Sahansarpal
बिनेश,Binesh
सतपाली,Satpaali
सुमीत्रा,Sumitra
तनवीर जहां,Tanveer Jahan
रहीसा,Raheesa
दुष्यंत कुमार,Dushyant Kumar
चापसिंह,Chapsingh
तरन्नुम,Tarnnum
सोनी,Soni
जसवीर,Jasvir
किरनपाल,Kiranpal
मनवीर सिंह,Manvir Singh
रवीन्द्र कुमार,Ravindra Kumar
संजीवनी,Sanjeevani
रसीदन,Rasidan
रमजानी,Ramzani
मन्थवीर,Manthvir
उम्मेदन,Ummedan
जगमाली,Jagmaali
कुसुमलता,Kusumlata
गजे सिंह,Gaje Singh
आरिफ अली,Arif Ali
खैरूनिशां,Khairoonishaan
खडकसिंह,Khadaksingh
सन्तरपाल,Santarpal
योगेन्द्री,Yogendri
ओमवीर,Omvir
सुरेन्द्री,Surendri
राजनारायण,Rajnarayan
महेशचन्द,Maheshchand
रामशरण,Ramsharan
मन्ती,Manati
बलराज,Balraj
इस्लामुद्दीन,Islaamuddin
ब्रजेश,Brajesh
जगवत,Jagawat
बिरजो,Birjo
मुनेश कुमारी,Munesh Kumari
ज्ञानसिंह,Gyan Singh
सदभावा,Sadbhaava
शीतल,Sheetal
गुरूचरण,Gurucharan
रजिया,Razia
अब्दुल रबनवाज,Abdul Rabnawaz
आदेश कुमार,Aadesh Kumar
दर्शन सिंह,Darshan Singh
बलराज सिंह,Balraj Singh
महेश त्यागी,Mahesh Tyagi
सन्तेश,Santesh
परनेश्वरी,Parneshwari
चन्दरू,Chandru
जगदीश सिंह,Jagdish Singh
तिलक राम,Tilak Ram
पदमनी,Padmani
छोटी,Choti
फकीर दास,Fakir Das
कुन्ता,Kunta
विरेन्द्र,Virendra
शक्ति सिंह,Shakti Singh
राजवीरी,Rajveeri
ओमकार,Omkar
रिक्त,Rikta
महेन्ती,Mahanti
राकेश शर्मा,Rakesh Sharma
धनवती,Dhanvati
कुन्तादेवी,Kuntadevi
कपिल त्यागी,Kapil Tyagi
हेमचन्द्र,Hemchandra
संजू,Sanju
जुनैद फारूख,Junaid Farukh
राजसिंह,Rajsingh
विरेश्वर त्यागी,Virehwar Tyagi
सत्यवीर,Satyaveer
राजे,Raje
कर्मपाल,Karampal
शालू देवी,Shalu Devi
संजय सिंह,Sanjay Singh
मौ ० इलियास,Mau 0 Ilyas
चाहेराम,Chaheram
मिथलेश कुमारी,Mithlesh Kumari
चैयनी,Chayani
अलका रानी,Alka Rani
दीपक,Deepak
मौ ० इस्लाम,Mau 0 Islam
फखरूद्दीन,Fakhruddin
गुडडी रानी,Guddi Rani
बबीता देवी,Babita Devi
शकुन्तला देवी,Shakuntla Devi
बिमला देवी,Bimla Devi
सुरजीत सिंह,Surjit Singh
रमलेशा,Ramlisha
कान्ता यादव,Kanta Yadav
रामबीर सिंह,Rambir Singh
नीरज कुमार,Neeraj Kumar
कुसुमदेवी,Kusumdevi
पिनवेशा देवी,Pinvesha Devi
संगीता देवी,Sangeeta Devi
दीन मौ ०,Din Mau 0
मौमीन,Moumin
मकलेशा,Maklesha
अंजूदेवी,Anjudevi
सैदअली,Saiedali
सुरेम,Surem
जशवीर,Jashvir
हरवीरी,Harveeri
रजवीर सिंह,Rajvir Singh
गोविन्द सिंह,Govind Singh
शेलेन्द्र,Sheelendra
इकबाल जहाँ,Iqbal Jahan
गयूर,Gayur
इस्तकार,Istkar
महक सिंह,Mahak Singh
जैतून,Jaitun
धर्म सिंह,Dharam Singh
नरेन्द्र सिंह,Narendra Singh
वेद प्रकाश,Ved Prakash
करतारी,Kartari
इन्द्रेश,Indresh
सरस्वती,Saraswati
रजबाला,Rajbala
रीतू,Ritu
कृष्णवीर,Krishnaveer
निशा रानी,Nisha Rani
इकबाल,Iqbal
सोहनवी,Sohanvi
सतेन्द्र सिंह,Satendra Singh
मुशर्रफ,Musharraf
हुकमचन्द,Hukamchand
विकास,Vikas
अजीतसिंह,Ajit Singh
सोमदत्त प्रसाद,Somdutt Prasad
बलवीर,Balveer
रमेश धामा,Ramesh Dhaama
पिंकी,Pinky
मांगे,Mange
हाकमअली,HakamalI
अखलेश,Akilesh
उमेशदेवी,Umeshdevi
महिपपाल,Mahipal
होशराम,Hoshram
छित्तर,Chittar
फैमिदा,Faimida
ब्रिमो देवी,Brimo Devi
आजाद,Aazad
रणवी,Ranvi
शशी,Shshi
राकेशा,Rakesha
छोटे,Chhote
सहन्द्रपाल,Sahendrapal
कर्मअली,Karamali
सफदरअली,Safdarali
साहिद,Sahid
महिला सरोज,Mahila Saroj
राजवीर,Rajvir
सुगम,Sugam
ब्रहम्ला,Brahmla
परमजीत सिंह,Paramjit Singh
प्रवीण दिक्षित,Pravin Dixit
धर्मपाल सिंह,Dharampal Singh
रिफाकत,Rifakat
खेमचन्द,Khemchand
इन्द्रादेवी,Indradevi
कौशलदेवी,Kaushal Devi
श्रदानन्द,Shradhanand
गोली,Goli
नरेशवी,Nareshvi
हरबीरी देवी,Harbiri Devi
रस्मी,Rasmi
निर्मला देवी,Nirmala Devi
रोहिताश,Rohitash
सरिता देवी,Sarita Devi
धर्मसिंह,Dharamsingh
मिष्ठारानी,Mishta Rani
सोमलता,Somlata
अनीतादेवी,Anit Devi
शीतलदेवी,Sheetal Devi
राजीव,Rajiv
रविकुमार,Raveekumar
बलबीर,Balbir
चौहल सिंह,Chauhala Singh
दीप्ती,Deepti
सन्त्रेशा,Saantresha
लेखराज,Lekhraj
कैलाशवती,Kailashwati
चमेली,Chamali
गोमती,Gomti
बृजेश,Brijesh
शिवानन्द,Shivanand
धर्मेश,Dhamesh
दयाचन्द,Dayachand
नेहा,Neha
सहदेव,Sahdev
मीना देवी,Mina Devi
सोहर सिंह बिष्ट,Sohar Singh Bisht
मुकेश भिन्टा,Mukesh Bhint
सुनीता चौधरी,Sunita Chaudhary
राजन,Rajan
प्रभावती,Prabhavati
रामानन्द शर्मा,Ramanand Sharma
सुखपाल,Sukhpal
राजेन्दर,Rajendera
जमील,Jameel
जीतेन्द्र,Jitendra
मुरती,Murti
हरिप्रकाश,Hariprakash
जुगेन्द्र,Juigendra
अकलीमा,Aklima
पंकज,Pankaj
कल्लो,Kallo
आरिफ,Arif
लीलू,Leelu
लालजी,Lalji
लोकेश शर्मा,Lokesh Sharma
जयवी,Jaivi
रिजवान,Rizwan
ओमप्रका,Omprakash
रुपबती,Roopbati
लीलासिंह,Lilasingh
कुसुम लता,Kusum lata
देविन्दर शंकर,Devinder Shankar
जगवति,Jagwati
अहसान मो ०,Ahasan
गिरीराज सिंह,Giriraj Singh
हरिकिशन,Harikishan
रामकृपाल,Ramkripaal
केशव,Keshav
रघुबर दयाल,Raghubar Dayal
हेमराज शर्मा,Hemraj Sharma
ओमेश्वर दयाल,Omeshwar Dayal
अनुज,Anuj
साधना,Sadhana
दिनेश,Dinesh
सुबोध,Subodh
विद्या,Vidya
ओमवति,Omwati
जसवन्ती,Jasavanti
सतवीर,Satvir
राजवीर भाटी,Rajveer Bhati
रामप्रसाद,Ramprasad
तेजवीर सिंह,Tejvir Singh
श्यौराज,Shyouraj
जौहर अली,Johar Ali
सरोज शर्मा,Sarosh Sharma
सुखवीर,Sukhwir
हरवीर सिंह,Harvir Singh
रेहाना,Rehana
शमसुद्दीन,Shamsuddin
परवीजा,Parvija
सुन्दर,Sundar
राजकुमारी,Rajkumari
नवनीत,Navneet
शारदा,Sharada
जाति विजेन्द्र,Jati Vijender
रविन्दु,Ravinnu
रमेशचन्द्र,Rameshchandra
जाति आरिफ,Jati Arif
जाति महिला सीमा,Jati Mahila Seema
जाति अजयपाल,Jati Ajaypal
तेजिन्द्र,Tejinder
जाति महिला - कृष्णा,Jati Mahila - Krishna
अनुसूचित जाति महिला - कृष्णा,Anusuchit Jati Mahila - Krishna
जाति रमेश,Jati Ramesh
अनुसूचित जाति रमेश,Anusuchit Jati Ramesh
अनारक्षित राकेश,Anarakshit Rakesh
महिला,Mahila
अनुसूचित जाति,Anusuchit Jati
पिछड़ी जाति - महिला,Pichhhari Jati - Mahila
अनुसूचित जाति महिला,Anusuchit Jati Mahila
पिछड़ी जाति महिला -,Pichhhari Jati Mahila -
अनारक्षित,Anarakshit
अनुसूचित जाति - महिला,Anusuchit Jati - Mahila
पिछड़ी जाति,Pichhhari Jati
जाति महिला,Jati Mahila
पिछड़ी जाति महिला -,Pichhhari Jati Mahila -
अनुसूचित जाति महिला -,Anusuchit Jati Mahila -
कविता देवी,Kavita Devi
रूबीना बेगम,Rubina Begum
रेवती देवी,Revti Devi
लल्लू सिंह,Lallu Singh
प्रेमवीर,Premvir
अनिता देवी,Anita Devi
जगपाल,Jagpal
गुरमीत कौर,Gurmit Kaur
पंकज शर्मा,Pankaj Sharma
आनन्द कुमार,Anand Kumar
शिखा शर्मा,Shikha Sharma
अब्दुल याशीन,Abdul Yashin
हुकम सिंह,Hukam Singh
मुनव्वर,Munvwar
सिरदारी,Sirdaari
फरियाद,Farid
वासिद अली,Waseed Ali
मंजु,Manju
मेहराज बेगम,Mehraj Begum
विजेन्द्र सिंह,Vijender Singh
सतबीर,Satbir
गंगादेई,Gangadei
अजय त्यागी,Ajay Tyagi
हरिशंकर,Harishankar
नूरजहां,Noorjahan
राजेन्दी देवी,Rajendi Devi
अवनीत,Avneet
शायदा,Shayyada
कन्छिद,Kanchhid
मुजाहिद,Mujaahid
यशबोध सिंह,Yashbodh Singh
रामकली,Ramkali
अनवर अहमद,Anwar Ahmed
जुल्फेकर,Zulfekar
छोटे लाल,Chhote Lal
विमलेश यादव,Vimlesh Yadav
फूला,Fulla
रिच्छपाल सिंह,Ricchpal Singh
शीश राम,Sheesh Ram
जमुना देवी,Jamuna Devi
अंसार खां,Ansar Khan
नसीम बेगम,Nasim Begum
देवी सिंह,Devi Singh
सर्वेश सिंह,Sarvesh Singh
खचेडू सिंह,Khachedu Singh
रामचन्द्र,Ramchandra
यूसूफ कुरेशी,Yusuf Qureshi
शेर सिंह,Sher Singh
भगत सिंह,Bhagat Singh
अनुराग,Anurag
भूरे,Bhhure
गजेन्द्र शर्मा,Gajender Sharma
भतेरी,Bhateri
बबलू,Bablu
बिलकिश,Bilkish
बिजेन्द्री,Brijendri
सुधा,Sudha
भोपाली,Bhopali
सूरजपाल,Surajpal
सालेहा,Saleha
अंजू,Anju
भगवती,Bhagwati
कर्मवीर,Karmavir
शशिप्रभा,ShashiPrabha
शाहबुद्दीन,Shahabuddin
नीरज त्यागी,Niraj Tyagi
प्रतिभा,Pratibha
लक्ष्मी,Laxmi
रामसिंह,RamSingh
जयकरण,Jaikaran
विजय प्रकाश,Vijay Prakash
अमरकली,AmarKali
सौराज,Saurav
ललित,Lalit
लालसिंह,LalSingh
चन्द्रशेखर,ChandraShekhar
मुन्शी जाटव,Munshi Jatav
यशवंतलाल,Yashwantlal
उषा गोयल,Usha Goyal
मन्सूर,Mansoor
ओंकार,Omkar
धनसिंह,Dhansinh
राजो,Rajjo
हिमाचल कौर,Himachal Kaur
कैलाशौ,Kailashou
वैधराज,Vaidhraaj
लायक राम,Layak Ram
जगरुप,Jagaroop
महेष चन्द्र,Mahesh Chandra
दिनेश शर्मा,Dinesh Sharma
अंगनया,Angnya
सविता,Savita
सुनिता,Sunita
नरेशपाल,Nareshpal
महबूब,Mahboob
देवेन्द्र,Devendra
अभिलाषा,Abhilasha
काले खाँ,Kale Khan
अजय,Ajay
राजेन्द्र कुमार,Rajendra Kumar
श्रृद्धानन्द,Shraddhanand
तहसीन,Tahseen
मूलचन्द्र,Moolchand
खुरमो देवी,Khuramo Devi
चन्द्रवंश सिंह,Chandravansh Singh
प्रकाशो,Prakasho
दयानन्द,Dayanand
गोयती,Goyti
किन्नी देवी,Kinni Devi
वेदपाल यादव,Vedpal Yadav
पूनम त्यागी,Poonam Tyagi
नवल सिंह,Naval Singh
शंकुतला,Shankuntala
परमाली,Paramali
हरवती,Harwati
जगमोहन,Jagmohan
पुष्पा शर्मा,Pushpa Sharma
पप्पू त्यागी,Pappu Tyagi
वीर सिंह,Veer Singh
सूरजमान,Surajmaan
ममनून,Mamoon
महा सिंह,Maha Singh
सुरेश शर्मा,Suresh Sharma
अर्चना चौहान,Archana Chauhan
शीशराम,Sheeshram
परमेश्वरी,Parmeshwari
टेकचन्द,Tekchand
सत्यवीर सिंह,Satyaveer Singh
लोकमन शर्मा,Lokman Sharma
अजीत शर्मा,Ajit Sharma
हरचद्री,Harchaddi
राजो देवी,Rajjo Devi
सुमन भाटी,Suman Bhati
उर्मिला खारी,Urmila Khari
श्रीकृष्ण शर्मा,Shrikrishna Sharma
सवनूर जहाँ,Savnoor Jahan
खुशीराम त्यागी,Khushiram Tyagi
भूलेराम चन्देलिया,Bhoolram Chandel
प्रसादी राम,Prasadi Ram
विमला गौतम,Vimla Gautam
राजवीर सिंह,Rajvir Singh
कस्तुरी,Kasturi
पप्पू नागर,Pappu Nagar
रामकुमार नागर,RamKumar Nagar
परमेश्वरी देवी,Parmeshwari Devi
सिम्बल देवी,Symbol Devi
तेजपाल सिंह,Tejpal Singh
उर्मिला नागर,Urmila Nagar
भीम सिंह,Bheem Singh
जितेन्द्र यादव,Jitendra Yadav
चेतराम,Chetram
हरबीर,Harbeer
बिशमबरीदेवी,Bishambridevi
मुन्नबर,Munnabar
मकशुद,Makshud
अनिक देवी,Anik Devi
भन्ती,Bhanti
सीताराम,Sitaram
धर्मपाली,Dharmapali
महकारी,Mahkari
चमन,Chaman
कुलदीप भाटीप,Kuldeep Bhatipa
भूले,Bhule
रामवीरी,Ramviri
इन्दिरा,Indira
धर्मवती,Dharamvati
चन्द्रपाल सिंह,Chandrapal Singh
नसरीन बेगम,Nasrin Begam
श्रीधर,Shridhar
आमना बेगम,Amana Begam
रीता सिंह,Rita Singh
सोहन लाल,Sohan Lal
कालू,Kalu
भीमसेन,Bhimsen
मोहन लाल,Mohan Lal
सुभलेष,Subhlesh
गजेन्द्र सिंह,Gajendra Singh
विक्रम शर्मा,Vikram Sharma
शिवचरन शर्मा,Shivcharan Sharma
भजना,Bhajna
