Name,Transliterated
मेवाशर्फापुर,Mewasharfapur
बोड़िया अनन्त,Bodia Anant
डिगुराजोत,Digurajot
मो ० निसाखातून,Mo. Nisakhatoon
रोहना मीरापुर,Rohna Mirapur
गाई बसन्तपुर,Gai Basantpur
दिलावरपुर इ0 देवकली,"Dilawarpur, deo kali"
फिरोजपुर ता0 इब्राहिमपुर,Firozpur Distt Ibrahim
पिरड,Pirad
जमुआ जमसोत,Jamua Jemsot
माया पाण्डेय,Maya Pandey
नरौना आकापुर,Narona Akapur
पतकर पुर,Patkar Pur
शबानाम बेगम,Shabana Begum
रीवां,Riwan
बिलायां,Bilwan
पठुवा,Pathuwa
कुमरियाजुबला,Kumria Jhubla
बुद्धपालसिंह,Buddhapalsingh
अनिल कुमार पाली वाल,Anil Kumar Pal I Wal
राम सजन वर्मा,Ram Sajan Verma
सिरसिया खोहिया,Sirsia Khoiha
नीचाखेड़ा,Neechakheda
जमुहार,Jamuhar
चकनरायनपुर,Chaknayanpur
अभिषेक त्यागी,Abhishek Tyagi
अंशिका,Anshika
बेवीराजा,Bevi Raja
गढी सिधारी,Garhi Sidhari
व्यौंधा,Vyaunha
ढेकला,Dhekala
लिलोइखुर्द,Liloikhurud
मोहिद्दीनपुर,Mohiuddinpur
िकरन,Karan
बसवारा,Basawara
सुमन सारस्वत,Suman Saraswat
बृक्षा,Briksha
दुर्गेश सिंह,Durgesh Singh
किशनसिंहपुर,Kishansinghpur
कसिदहॉ,Kasidaho
शिवपुर देवरिया,Shivpur Deoria
मो0 इमराल,Mo Imral
स्‍वाति,Swati
हकीम गज,Hakim Gaj
सधुवापुर गोकुलपुर,Sadhuwapur Gokulpur
सुजानगज,Sujangaj
बिजुलहिन,Bijulhin
उर्मिला,Urmila
विजयपत्ती,Vijaypatti
जमालुददीनजोत,Jamaluddindjot
इंद्रानी,Indrani
हुसेनपुर मुसलमान,Husainpur Musalman
बरवा खुर्द,Barwa Khurd
सॉई,Sai
मछलीगांव लौकहा,Machhligaon Laukaha
बिलौआ,Bilaua
खण्डहर,Khandahar
जडवड,Jadwad
कुण्डी,Kundi
इमलानी,Imalani
विशम्भर पुर,Vishmambhar Pur
सावित्री लोधी,Savitri Lodhi
गाढ़ा कटरा,Gada Katra
सैरयां,Sairyan
लचछीपुर,Lachchhipur
कलाल खेडिया,Kalal Khedia
चांद आफरीन,Chand Afrin
साबरा बानो,Sabra Bano
भानुप्रिया सिंह,Bhanupriya Singh
जु0म0मुस्तकीम,Ju0m0Mustaqim
रग्धूपुर,Ragdhopur
सियर बु,Sier Bu
बसारिकपुर,Basarikpur
संदीप सिह,Sandeep Sih
साड़ी go,Sari Go
नरगापुर,Nargapur
छलौने प्रसाद,Chhalaune Prasad
घोड़सरा,Ghodasara
नगलाभिककी,Naglabhikki
देहातबेवर,Dehatbewar
बरहज,Barhaj
होरलापुर,Horlapur
मकरन्दरपुर ता O पिप,Makarandarpur Ta O Pip
खटोलिया,Khatoliya
काकोरी देवाकलपुर,Kakori Dewakalpur
टाडा कला,Tada Kala
संन्तोष,Santoshkala
शिक्षादेवी,Sikshadevi
ततारपुर माफी,Tatarpur Mafi
केन्हौरा,Kenhora
महादेवपारा,Mahadevpara
नुरैन अंसारी,Nurain Ansari
हाशिमपुर खेडा,Hashimpurkheda
बेला सिंह,Bela Singh
रीता सिंह,Rita Singh
कुद्दूस अली,Quddoos Ali
सिसौन्डा,Sisounda
सेंवई,Senwai
खसरहा,Khasraha
महाराजा सिंह,Maharaja Singh
उदाथू,Udathu
मो0 आशिक खान,Mo. Aashik Khan
घनघौल,Ghanghaul
खुरचन्दा,Khurhanda
ब्रम्हौली,Brahmauli
सेमरीकला,Semrikala
ओैहदपुर,Oehdepur
खान आलमपुर सतहरा,Khan Alampur Sathahara
ल जयरामकोल,L. Jayaramkol
बरखेड़ा,Barkheda
मडकी,Madki
चकचई,Chakchai
परानीपुर,Parani
भूलपुर,Bhoolpur
सिरजू,Sirju
चिन्दौडी टप्पा लावड,Chindaundi Tappa Lavad
फुलरी देवी,Fulri Devi
हीरा कान्दू,Heera Kandu
लाही डाडी,Lahi Dadi
रूपानांगल,Rupnangal
पूर्वा,Purva
किशन गोपाल,Kishan Gopal
नंगला शेखू, Nangla Shekhu 
कमलावती देवी उर्फ सुधरी,Kamlavati Devi alias Sudhari
लै भरथारोशनगढ,Lai Bharatharoshangarh
टपपाखजुरिया,Tappakhajuria
दहाव,Dahaav
काजी यास्मीन,Qazi Yasmin
नागपुर नूरपुर,Nagpur Nurpur
चिलौकी,Chiloki
सोराती देवी,Sorati Devi
रहमान नगर उर्फ राईखेड़ा,Rehman Nagar alias Raikheda
रुबिया खातून,Rubia Khatoon
औरेनी,Aureni
रामपुर महावल,Rampur Mahaval
जयन्तीपुर,Jayantipur
असदनगर,Asadnagar
लौटूराम,Lautaram
तबस्सुम खातून,Tabassum Khatun
उदयमलपुर,Udaymalpur
शेखपुर खास,Sheikhpur Khas
सवैयाराजे,Savaiyaraje
दरगाहशाहरमजान,Dargahshaharmazan
रसूलपुर कला,Rasulpur Kala
एकडंगा,Ekdanga
नीतू मित्रा,Neetu Mitra
आगापुर सरदार नगर,Agapur Sardar Nagar
परमेश्वरपुर,Parmeshwarpur
बैजू पुत्र स्व o वंशी,Baiju Putra Sw o Vanshi
लक्ष्मनपुरमटेही,Laxmanpurmatehi
हरदीगौरा,Hardigaura
हसनपुर कदीम,Hasanpur Kadim
चन्दनपुर ईसापुर,Chandanpur Isapur
करतल,Karatal
दरवरपुर,Darwarpur
लोहंदी खुर्द,Lohndi Khurd
खटगिया,Khatgiya
साहीदा,Saheda
केन्दुकी,Kenduki
चौरा सन्तदास,Chaura Santdas
खमहौना,Khamauhna
रामपुर,Rampur
बेरता,Berta
पीतमपुर ग्रंट,Pitampur Grant
बिरैचा,Biraicha
पिणडाराठाकुर,Pindarathukur
केशना वती,Keshna Vati
फातमा वेगम,Fatima Begum
ओम प्रकश सिंह,Om Prakash Singh
कनधरपुर अलहादादपुर,Kandharpur Alhadadpur
गुलश यादव,Gulash Yadav
अनीगढी,Anigadhi
अरजुमन महरी,Arjuman Mahari
कृतपिपरा,Kritpipra
जफरून निशा,Zafrun Nisha
जमुआनं0-1,Jamuanan0-1
सुनपहर,Sunpahar
उजैनी कलां,Ujani Kalan
बनकट ज0 छनौरा,Bankat J0 Chhanaura
पोखरभिण्डा,Pokharbhina
कारो,Karo
बगही उर्फ बेनीपुर,Baghi Urf Benipur
रबि,Ravi
विर्जापुर,Virjapur
मुन्नौवर अली,Munnawar Ali
लखवापुर बहराईचा,Lakhwapur Bahraiicha
सौरभसिंह,Saurabhsinh
हिसामपुर परसखी,Hisampur Parsakhi
बैस खेड़िया,Bais Kheriya
बर्जीकला,Barjikala
तलीपुरा माफी,Tali Pura Mafi 
रीता सिंह,Reeta Singh
० शाहिद,0 Shahid
बलटू,Baltu
विदोतमा,Viduttama
सरेंहुआ कलां,Sarehua Kalan
सौंख देहात,Saunkh Dehat
घाट,Ghat
फतेहपुर चन्दरई,Fatehpur Chanderai
शेखूपुर मुजाहिदपुर,Shekhupur Mujahidpur
गोल्डी यादव,Goldy Yadav
वेलसड़ी,Velsadi
मलिकपुरा,Malikpura
हडहा,Hadha
सिरसली खुर्द,Sirsali Khurd
छडगडा,Chhadgada
सिरवनिया,Sirwaniya
महामई सलामतनगर,Mahamai Salamatnagar
रोहित कुमार निर्मल,Rohit Kumar Nirmal
विशान्त,Vishant
जौहर,Jauhar
महिला - दोना,Mahila - Dona
गुड्डे प्रसाद,Gudde Prasad
सुमितनरायन,Sumitnarayan
फयादीन,Fayadin
शीतला प्रसाद,Sheetla Prasad
जंगल सिकरी,Jungle Sikri
फरौली,Farauli
महराजवा,Maharajwa
बाराडीह,Baradih
इन्द्रकुमार वर्मा,Indrakumar Verma
ताड़ी,Tadi
मडरिया,Madriya
जौंरीं,Jauri
निशि केशरवानी,Nishi Kesharwani
खटकाहेडी,Khatkahedi
महासिर,Mahasir
बैरी बुजुर्ग,Bairi Buzurg
श्रीमती कैलाशी,Smt. Kailashi
अढौरी,Adhauri
कानहभारी,Kanhabhari
धरेठा दशरथपुर,Dharetha Dasharathpur
भीरी लच्छीपुर,Bhiri Lachchipur
रूपपुर टण्डोला,Ruppur Tandola
बरात पहाड़ी,Barat Pahadi
नहकेई,Nahkei
माला जायसवाल,Mala Jaiswal
भरौली न0 1,Bharauli No. 1
गुल्लन,Gullan
हड़ियामाफी,Hardiamafi
भौसवाल,Bhaoswal
सोम,Som
नहवानीपुर,Nahwanipur
गहवा,Gahawa
गुलेंदा,Gulenda
कमलपत्ती,Kamalpatti
खण्ड पिपरा,Khand Pipra
गौरा पचपेडवा,Gaurapacpededwa
अवध्‍ोश कुमार,Avdhesh Kumar
सिगुलापुर,Sigulapur
पूठ,Puth
चौकनी,Chaukni
जुड़ौली कोलानी,Jadauli Kolani
सूफीया,Sufiya
सरायनीम,Saraynim
वहलना,Vahlana
बजाही,Bajaji
अयारा लुहिया,Ayara Luhia
ढकियानथा,Dhakiantha
आजाद चौहान,Azad Chauhan
रसूलपुर गढ़िया,Rasulpur Garhiya
तिलखवार,Tilkhwar
जलालपुर सॉथल,Jalalpur Sawthal
कुमकुम पाण्डेय,Kumkum Pandey
प्रिया तिवारी,Priya Tiwari
सरिता राजभर,Sarita Rajbhar
युदविषठिरपटटी,Yudvisthirpatti
हैथारघुनाथपुर,Haitharag hunathpur
बसैरीचाहर,Baserichahar
शम्भू शर्मा,Shambhu Sharma
जगन्‍नाथपुर,Jagannathpur
सोभन पुर,Sobhan Pur
परमात्मादीन सिंह,Paramatmadeen Singh
खैादलपुर,Khaodalpur
अवधेश कुमार तिवारी,Avdhesh Kumar Tiwari
ओन,On
सन्तेराम,Santeram
नजरेआलम,Najarealm
सरूझा,Saruja
गोबारि,Gobar
पाची खासपुर,Pachi Khaspur
अहिना,Ahina
चकशेख अहमद उर्फ कुसेहटा,Chakshekh Ahmad alias Kusehta
सुमिता मिश्रा,Sumita Mishra
अमरावती मौर्या,Amravati Maurya
बढौ़ना,Badhauna
साल्हर खाँ,Salhar Khan
लीलापुर,Lelapur
सक्तपुर- करनपुर,Sakatpur- Karanpur
कवित्री,Kavitri
सुनीता,Sunita
कठघरा,Katghara
मद्दूपुर,Maddupur
सीता देवी,Sita Devi
सोमई,Somai
बारामऊ,Baramoo
मझौवाखास,Majhauwa Khas
भूप देवी,Bhoop Devi
पट्टी बहराम,Patti Bahram
सूनीलकांत,Sunil Kant
फ‍िदा हुसैन,Fida Hussain
गोरालोकनाथपुर,Goraloknathpur
बारमती,Barmati
मसुरिहा,Masuriha
पहाड़पुरबस्तीपुर,Pahadpur Bastipur
नौ0 पुर ऐम्मा,Nau Pur Aemma
कटहरी कला,Katharee Kala
जलालाबाद,Jalalabad
गालन्द,Galand
संडिला,Sandila
शब्या,Shabhya
दूंदपुर,Doondpur
काफिया बेगम,Kafiya Begum
खिलारो देवी,Khilaro Devi
वनुहिया बुजुर्ग,Vnuhia Bujurg
बेलौना पश्चिम,Belouna Pashchim
अकवारा,Akwara
सियाडी,Siadi
अगवार,Agwar
रैपुरवामाफी,Raipurwa Mafi
इण्ड्रा,Indra
भूडपुर,Bhoodpur
अलहदादपुर,Alhadarpur
कोला हैबतपुर,Kola Haibatpur
बगवाहा,Bagwaha
बडागांव,Bada Gaon
रामलक्ष्मनपुर,Ramlakshamnupur
अशरफाबाद थल,Ashrafabad Thal
झुप्पा,Jhuppa
सरॉय हरदौ,Saroy Hardou
चौरी अ ला दा द पुर,Chauri Ala Dadpur
दरघाट,Dargahat
पुतानादेवी,Putanadevi
नहा हैदर,Naha Haider
खेडी बुच्चा,Khedi Buchcha
मुराद खेडी,Murad Khedi
पृथ्वीपुरनयाखेड़ा,Prithvipur Nayakheda
मोहम्मदपुर कला,Mohammadpur Kala
बेलवा,Belwa
सरकड़ा कला,Sarkada Kala
पूरे खैरी,Pure Khairee
दुबार कला,Dubar Kala
भसाना,Bhasana
जमरेही ऊपर,Jamrahi oopar
टिकरा खुर्द,Tikra Khurd
ऋीपाल,Ripal
किशवरजहाँ,Kishwarjahan
माडवी,Madvi
रूपापुर,Roopapur
भाटीकला,Bhatikala
कटरा दीवान खेडा,Katara Diwan Kheda
रडी गारापुर,Radi Garapur
जमालपुर विक्कमपुर,Jamalpur Vikram pur
मेदनीपुर उप0,Medinipur Up0
खड़कारी,Khatkari
अलीपुरा,Alipura
तख्तपुर हाशा,Takhatpur hasha
सलमा आगा उर्फ नसरीन बानो,Salma Aga urf Nasreen Bano
मलेहरा निवादा,Malehra Niwada
दुबैथा,Dubeitha
परमात्मा नन्द,Paramatma Nand
भदाना,Bhadana
सनदुरिया,Sanduria
दोपहरिया,Dopeharia
निरहू का पुरा,Niroo ka pura
अमन खान,Aman Khan
अकोलही,Akolhi
सिधियांवा,Sidhianwa
रचना श्रीवास्तव,Rachna Srivastava
रजौली बुजुर्ग,Rajolibaujurg
सुसमादेवी,Susamadevi
मोहम्दापुर,Mohammadpur
बडगावा,Badgawa
गौरडीह खालसा,Gourdihkalsa
मझारी वाछिल,Mazhari bachhil
शितलापुर,Shitlapur
बृषकेत नारायण सिंह,Vrishket Narayan Singh
मनावां रसूलाबाद,Manawan Rasulabad
डेढगॉवा,Dedhgava
बिहारीपुर कुमरिखा,Biharipur Kumarikha
महमूद नशो,Mahmood Nasho
महुआर,Mahuar
कोड़रा,Kodra
बेहटा सकट,Behtha Sakta
बैजूपट्टी,Bejupatti
नीमका,Neemka
रगौलिया बुजुर्ग,Ragauliabaujurg
कमराजानापुर,Kamrajanapur
पानसर,Pansar
मौ0 नौशाद अली,Mau0 NaushadAli
शेखपुर खिचरा,Shekhpurkhicra
बिष्णु चौरसिया,Bishnuchourasia
घवेंद्र,Ghavendra
नशरूद्दीन,Nashruddin
यदुकुवर सिंह,Yadukuvar Singh
बेलखुर्द,Belkhurd
भुरे लाल,Bure Lal
सुवैतादेवी,Suvaitadevi
फन्नन,Fannan
महिला प्रभावती महिला,Mahila Prabhavati Mahila
पिछडी जाति रमाशंकर पुरुष,Pichhidi Jati Ramashankar Purush
महिला छब्बी देवी महिला,Mahila Chhabbi Devi Mahila
वोर्रा,Vorra
लुधौरा,Ludhaura
चचरा,Chachra
अंगरौरा दुबहा,Angraura Dubha
किशोरपुरा,Kishorpura
मुड़ेरा जगदीश,Mudera Jagdish
कलावती देवी,Kalavati Devi
परसिया कला,Parsiya Kala
मन्निया,Mannia
तिरहुत,Tirahut
हिगौट खेडिया,Higaut Khedia
बहरामगढ,Bahramagad
गजपतिखेडा,Gajpati Kheda
शेखवलिया,Sheikhvalia
जसपुरापुर सरैया,Jasupurpur Saraiya
सत्यभान खां,Satyabhan Khan
सूरयकुिडया,Sooryakuidya
सहसपुर जट,Sahaspur Jat
अगवासी,Agvasi
गढ़ियाजैनपुर,Garhiyainpur
महुवारा,Mahuvara
पूरब बेलावं,Purv Belavan
शीतयंता,Sheet yanta
पिपरा मुड़ेरी,Pipra Muderi
ढेबरूआ,Dhebrua
मायापुरी,Mayapuri
वंदना गंगवार,Vandana Gangwar
जितेनद्र सिंह,Jitendra Singh
डूगरवाला,Dugrvala
उसादेवी,Ushadevi
मुन्नका देवी,Munnaka Devi
अम्बर पुर,Amber Pur
ढका घनशयाम,Dhaka Ghanshyam
रूपपुर बहादुरपुर,Rupur Bahadurpur
मझिले,Majhile
फुल मत्ती,Ful Matthi
हसामीन,Hasamine
ओदरा गारोपुर,Odra Garopur
राम प्रकाश झा,Ram Prakash Jha
चकियाचकमुर्तुजा,Chakia Chak Murtuza
कुरिया,Kuria
साडी वु0,Sadi Vu0
पिछड़ी,Pichdi
जाति,Jati
महिला,Mahila
तादेवी,Taadevi
हास्मीन,Hasmeen
सिद्दीकी,Siddiqui
चककाजीपुर,Chakkaazipur
गरला,Garla
बघरी,Baghri
ढढोरपुर,Dhaadhorpur
नगवाकला,"Nagwakala,"
सेगरामऊ,Segaramau
बभन,Babhan
कुइयां,Kuiaan
बघिरुआ,"Badhirua,"
चिलार,Chilar
खजुन्ना,Khajunna
भृगुसरी,Bhrigusari
मड़की,Madki
मैंगुवां,Mainguwaan
ईशवरवती,Ishwarwati
पिलोना,Pilona
रीता,Reeta
मिश्र,Mishra
कटांवाँ,Kataanwaan
चन्द्र,Chandra
बालिका,Balika
सिमरांवा,Simraanwa
सन्दाना,Sandana
रायपुर,Raipur
भैंसही,Bhainshai
रामसूरत,Raamasurat
भूरा,Bhoora
महुआ,Mahuaa
चक,Chak
मु0,Mu0
भिण्डकुण्ड,Bhindkund
भैसोडा,Bhaisoda
काजरबोझी,Kaajarbozhi
बिहारीपुर,Biharipur
O,O
रहमान,"Rahman,"
डोड़वार,Dodawaar
भट्ट,Bhatt
साकीपुर,Saakipur
विशोषा,Vishoasha
कुमार,Kumar
मरगापुर,Margaapur
मरगईया,Margaiya
जमीन,Jameen
लौहरपुर,Lauharpur
उटसरा,Utsara
दुरगोड़वा,Durgoadwa
सचिन्द्र,Sachindra
नाथ,Naath
सिंह,Singh
कलिंदर,Kalinder
साबित,Saabit
जहॉ,"Jaho,"
सलेमपुर,Saleemupur
गाडा,"Gaada,"
जान्हवी,Jaanhwi
देवी,Devi
तेनुआ,"Tenuuaa,"
पिड़उथसिहंपुर,Pidauthsihampur
राजेस्वरी,Rajeshwari
उर्फ,Uraf
राजेश्री,Rajeshree
मंजू,Manju
राव,Rao
मनोहर,Manohar
मटैना,Mataina
ता0,Ta0
घुंघचिहाई,Ghunghchihai
कुइयाखेडा,Kuiaakheda
शाहबुद्दीनपुर,Shahabuddeenpur
मण्डनपुर,Mandaapur
रागौल,Raghaul
ताजपुर अद्धा,Tajpur Adda
भवना देवी,Bhavna Devi
बाकीपुर जटनी,Bakipur Jatni
तेन्दुरा,Tendura
दोजीराम,Dojiram
वरुण कुमार पांडे,Varun Kumar Pandey
लतीफपुर टोड़ी,Latifpur Todi
दौलती,Daulati
ऐजनखेड़ा,AjanKheda
कुवरा वेगम,Kuvara Begam
श्यामू सिंह उर्फ़ प्रभाकर सिंह,Shyamu Singh urf Prabhakar Singh
बर्रेबोझ,Barrebojh
सुमिरनी,Sumirni
मडवारी,Madwari
दतौली,Datauli
रोशननगर,RoshanNagar
पथराई,Patharai
सारीजहांगीर पटटी,Sarijahanagir Patti
अंजली पाल,Anjali Pal
मझिगवा शिवपुरी,Majhigawa ShivPuri
इंद्रानी देवी,Indrani Devi
नैसारा,Naisara
बसकडी,Baskadi
नगला सावा,Nagla Sawa
कचरी,Kachari
धौला पंडित,Dhaula Pandit
शनो बीबी,Shanno Bibi
पचन कुमार,Pachan Kumar
चपरामऊ,Chaparamu
इन्द्र नरायण यादव,Indra Narayan Yadav
ताविन्दानगर,Tawindanagar
सिमरिया,Simaria
तेन्दुआ चौखड़िया,Tenduwa Chaukhadia
हौसलाप्रसाद पाण्डेय,HauslaPrasad Pandey
भटगवा,Bhatgawa
अडबेनियाग्रन्ट,AdbeniaGrant
धरमनगर,Dharmanagar
नितेश चौहान,Nitesh Chauhan
जंगलरामनगर,JunglaRamnagar
खालिद सईद खां,Khalid Saeed Khan
समाया,Samaya
अटवाअली मर्दानपुर,Atwaaali Mardnupur
धारूपुर(फजलपुर),Dharupur(Fazalpur)
समौदीडीह,SamoudiDih
भीखनपुर सांखिनी,Bhikhanpur Sankhini
ककोडा,Kakoda
कुवर ािंह,Kuwar Singh
ढिकवाहा,Dhikwaha
शीला गौतम,Sheela Gautam
रानी देवी उर्फ सोमवती,Rani Devi urf Somvati
मठियापार,Mathiyapar
अण्डेला,Andela
देवाजीतपुर,Devjitpur
प्रवीन कुमार सिंह उर्फ विक्की,Pravin Kumar Singh Urf Vicky
जहानपुर,Jahanpur
धनगढ़ी मुड़ेरी,Dangadhi Mureri
सिठुउ मताना,Sithu Matana
सुवाष पुत्र मेवालाल,Suwash Putra Mewalal
भखरौली कनपुरवा,Bhakroli Kanpurva
सिंगाही,Singahi
मैनुददीनपुर,Mainudddinpur
भैसंहा,Bhaisahna
मुन्नी पत्नी त्रिलोकी,Munni Patni Triloki
छितौना,Chhitouna
उन्सिया,Unsiya
कटयामैनुददीन,Katyainudddin
मिल्की,Milki
मु ० हुसैनपुर बैजुआ,Mu 0 Husainpur Baijua
कुरैशी,Qureshi
करोड़,Karor
पलिया कोट,Palia Kot
इलसिया ग्रन्ट,Ilasia Grant
राम प्यारी सिंह,Ram Pyari Singh
सीता सरोज,Sita Saroj
कालाझाण्डा,Kala Jhanda
पसौली,Pasauli
ललैया,Lalaiya
संदीप तिवारी,Sandeep Tiwari
मौलेश्वर नाथ,Mauleshwar Nath
शीतला प्रसाद,Sheela Prasad
सोनावती,Sonavati
लुहेडी,Luhedi
डालूपुर,Dalupur
बैठापुर,Baitapur
टिकरा उस्मा,Tikra Usma
लडाना,Ladana
हड़ही अनुसूचित,Harhi Anusuchit
तौकीर मो0,Taukir Mo
बाकराबाद,Bakrabad
नबदिया,Nabdia
गोपियापार,Gopiyapar
सुबोध कान्ती,Subodh Kanti
माधुरी पाठक,Madhuri Pathak
अलहदादपुर धोबई,Alahdadpur Dhobai
महादेव कला,Mahadev Kala
फटकढ़ौना,Fatakdhauna
रामजानकी सिंह,Ramjanaki Singh
नगला भीमसैन,Nagla Bhimsain
मुरकी बुजुर्ग,Murki Bujurg
सैदपुर चुन्नी लाल,Saidpur Chunni Lal
महरौड,Mharaun
घरहरा चकिया,Gharhara Chakia
सोहन लाल,Sohan Lal
सुनीता देवी,Sunita Devi
बहरेकुइंया,Bahrekuinya
श्रीमती गुड़िया देवी,Smt. Gudiya Devi
रसांवा,Rasanwa
वंशीधर पाण्डेय,Vanshidhar Pandey
पिपरकुन्डी,Piparkundi
सुल्तानपट्टी,Sultantepatti
नीबू कबीरपुर,Neebu Kabirpur
कौंढी,Kaundhi
दशमढ़ा,Dasmadha
जिहुरामाफी,Jihuaramafi
तरौलीमुबारकपुर,Taraolimbarakpur
हथिया-1,Hathia-1
मझाैंआ गंगापुर,Mazhonya Gangapur
मु0 जाहिद खॉ,Mu. Jahid Kha
चन्द्रकांता,Chandrakanta
नगला मोहर,Nagla Mohar
सढा,Sadha
पटेहरा खुर्द,Patehra Khurd
बरवाडीह,Barwadih
ककराडीह,Kakaradih
बझेरा बुजुर्ग,Bhajera Bujurg
अमरेथू डडिया,Amerethu Dadia
तूफानी प्रसाद,Toofani Prasad
पुरशोत्तम सिंह,Purushottam Singh
सरदारपुर बाबू,Sardarpur Babu
प्रीतम कुमार यादव,Pritam Kumar Yadav
श्याम नारायण सिंह,Shyam Narayan Singh
ऊषा,Usha
कमरून हसन,Kamrun Hasan
बालेन्द्र कुमार,Balendra Kumar
लठिया कला,Lathiya Kala
तिखवा,Tikhawa
उकरा,Ukara
मोनाकी देवी,Monaki Devi
बझेडा,Bhajeda
जोखू प्रसाद,Jokhu Prasad
रमजान अली,Ramzan Ali
चन्देसी,Chandesi
टिकोरिया खुर्द,Tikoria Khurd
अटकोना,Atakona
हकीमपुर खुर्द,Hakimpur Khurd
सरिता पत्नी संजय कुम,Sarita Patni Sanjay Kum
कन्जहित,Kanjhiet
शाहपुर जगल,Shahpur Jagal
मुन्नि देवी,Munni Devi
तस्मीन,Tasmeen
आशा देवी उर्फ़ आशा सिंह,Asha Devi urf Asha Singh
शेरपुर बसगवां,Sherpur Basgawa
खिरका,Khirka
सोनवारा,Sonwara
मवनाथपुर,Mawanaathpur
करदहा,Karaadaha
न0 वेरु,no. Veru
जोलहा बेगपुर,Jolaaha Bagapur
रविशंकर पाण्डेय,Ravishakar Paandey
नजमुननिंशा,Najamuninnisha
गुुनहा खमरिया,Guunah Khamaria
नैतुन नेशा,Naitun Nesha
मवाना खुर्द,Mawana Khurd
काशीपुर परेवा,Kashiipur Parevaa
रामकृष्ण मौर्य,Raamkrishn Maurya
सुतैडी,Sutaidee
कादीपुर तिवारी,Kaadeepur Tiwaaree
सिदवाही,Sidavaahi
हेमवती तिवारी,Hemwati Tiwaaree
रामऔतार सिंह,Raamautaar Singh
इंगुर्रा,Ingurra
रनियाला दयालपुर,Raniyaala Dayaapur
ठइवा,Thaaivaa
रानीपुर भट्ट,Raanipur Bhatt
वविता यादव,Vavitaa Yaadav
सिसैईया,Sisaaiyaa
विद्धोत्मा वर्मा,Viddhutmaa Varm
बड़सरा खालसा,Badsara Khalsa
परसहा,Parasah
मो0 इजहार,Mo. Izhaar
असरोही,Asarohi
पलिया लटू,Paliya latu
रेनु कुमारी,Renu Kumari
आगन मती,Aagan Mti
अब्दुल्लानगर उर्फ सोन्टा,Abdullaanaagar Uraf Sontaa
कसरावेमय चक औलि,Kasraavemay Chak Auli
बेलचौरा,Belchauraa
हसनपुर बक्सुआ,Hasnaapur Baksuaa
कुसमाकर कुमार,Kusmakaar Kumaar
रीना सोनकर,Reenaa Sonkar
विरिया खुर्द मकरन्दपुर,Viriya Khurd Makrandapur
नगला सलेही,Naglaan Salehi
दिवैर,Dvaair
खडवा धावा,Khaadva Dhaava
चुलाही,Chulaahee
विश्वम्भरपुर गनियारी,Vishvambharpur Ganiyaaree
उमरसण्डा,Umarsandaa
सकहन राजपूतान,Sakhan Raajp utaana
शाहपुर शमशेर खाँ,Shaahaapur Shamashaar Khaan
बखत्यापुर,Bakhatyaaapur
बहिरी जागीर,Bahari Jageer
विष्णु कान्ति,Vishnnu Kaanti
कँवल देवी,Kanval Devi
श्री नगर कोल्हुआ,Shree Nagarkolhuaa
विस्टारा,Vistara
खण्डिया,Khandia
असरफपुर,Asrafpur
नायफल उर्फ ऊचागांव,Naifal Urf Uchagaon
करनपुरकला,Karanpurkala
महबूब खाँ,Mahbub Khan
सादाब असलम,Sadab Aslam
वैदहा,Vaidha
टिकुआपारा,Tikuapaara
रायपुर बेलवाडाढी,Raipur Belwadaadhi
सेलूमऊ,Selumuau
गोठा खनडुआ,Gotha Khandua
उमतदीन,Umatdin
बैशौलीघाट,Baisholighat
महावड,Mahavad
ऐत्मादसराय,Aitmadsarai
शंकरलाल सरोज,Shankarlal Saroj
रामपाल,Rampal
महिला जयदेवी,Mahila Jayadevi
ककरा उपरहार,Kakra Uparhar
अ ० मन्नान,A 0 Mannan
भताँवा,Bhataanva
बरेंवा,Barenva
गड़िया,Gardiya
लखरी,Lakhri
सराय इदरीश,Sarai Idreesh
जनिया,Janiya
नेवाजपुर,Newazpur
बंगरऊ,Bangarau
बाकेचोर,Bakechor
घोड़ा लोटन,Ghora Lotan
धनौरी कुवॅर,Dhanauri Kuvar
सोनकेसा देवी,Sonkesa Devi
अलावलपुर अनुसूचित जाति,Alawalpur Anusuchit Jaati
मित्रसेनपुर अनारक्षित,Mitrasenpur Anarakshit
सिरखिडी,Sirkhidi
उरदौली,Urdauli
खगियापुर,Khagipura
रम्बोझा,Rambhojha
पालअभयकचनार,Palabhayachanar
जुर्रानपुर,Jurranpur
धनारी बालूशंकर,Dhanari Balushankar
भदुई,Bhaddui
विसरूप,Visarup
मझुई,Mazhui
भोला चौहान,Bhola Chauhan
कृष्णपती,Krishnapati
बड़हराबाबू,Badharababu
तेजना,Tejna
खाईखेडाखादर,Khaikhedakhaadar
कूड़ा भरथ,Kuda Bharath
सबिया परवीन,Sabiya Parveen
रुखसार,Rukhsaar
गुवास,Guwas
बकैनिया ता0 महद,Bakaunia Ta0 Mahd
लालूपुर खास,Lalupur Khas
खॉड़,Khor
अमित चन्द्र,Amit Chandra
बरवासुकदेव,Barwasukdev
किर्तुपुर,Kirtupur
मो जीशान,Mo Zishan
सुवर्निमा राय,Suvarnima Rai
रामपुर धमावॉ,Rampur Dhamao
सेहुड़ा,Sehuda
आसमपुर,Asampur
डोभा,Dobha
बेलवामिश्र,Belvamishra
