Name,Transliterated
नेपाल,Nepal
ललिता शमी,Lalita Shami
गाौतम दत्त शर्मा,Gautam Dutt Sharma
गजिंदर शर्मा,Gajinder Sharma
ईशम सिंह,Eesham Singh
राम नंदन,Ram Nandan
किस नंदन,Kis Nandan
लकी,Lucky
डबल,Double
लाछो,Lachho
गीता सेम,Geeta Sem
केसी देवी,Kesi Devi
नरेश सेम,Naresh Sem
सकिह,Sakiha
बोबी कुमार,Bobby Kumar
शकीलोा देवी,Shakeela Devi
परसी देवी,Parsi Devi
मिशर देवी,Mishra Devi
उषा देवी रावत,Usha Devi Rawat
जसविंदर देवी,Jaswinder Devi
रोशन रावत,Roshan Rawat
दर्शौनी,Darshauni
बीता रानी,Beeta Rani
बावू राम,Babu Ram
बुल्ला देवी,Bulla Devi
बीरा,Beera
जी तामिल सलवी,Ji Tamil Salvi
हर जीत,Har Jeet
जगशेर,Jagsher
द्वारका Wale,Dwarka Wale
सुनीता भाम्बक,Sunita Bhambak
रम्मी वागी,Rummy Vagi
हरीश UST,Haresh UST
पूरन मल्र,Puran Malra
तबी,Tabi
गुलाई,Gulayi
कन्‍्जू,Kanjoo
नगीनी,Nagini
किशंवती,Kishnwanti
बालेश कुमारी,Balesh Kumari
पृष्पा रानी,Pushpa Rani
कलल्‍ली,Kalalli
आस मोहमद,Aas Mohamad
रणबीर,Ranbir
बजिंदर सिंह,Bajinder Singh
किताब सिंह,Kitaab Singh
दुलम्बी देवी,Dulambi Devi
शर्मित्रा देवी,Sharmitra Devi
देव सिंह चौहान,Dev Singh Chauhan
सतप्रकाश,Satprakash
मिश्री देवी,Mishri Devi
चंदर बोस,Chandar Bose
भानवन्ती,Bhanawanti
राजेश पंवार,Rajesh Punwar
धनेश सिंह,Dhanesh Singh
मनता सिंह,Manta Singh
प्रदेशी,Pradeshi
केऊला देवी,Keula Devi
भारती कुमारी,Bharati Kumari
नरसी राम,Narsi Ram
रोमेशो,Romeshwar
अजिता,Ajita
रुलिया राम,Ruliya Ram
भानु सिंह,Bhanu Singh
शुदेश,Shudesh
रेशम पाल,Resham Pal
राज कुमार सरोज,Raj Kumar Saroj
सुनीता सरोज,Sunita Saroj
तारापति,Tarapati
पप्पन,Pappan
सकत सिंह,Sakat Singh
राम भवर,Ram Bhawar
ओम कलि,Om Kali
अय्या स्वामी,Aiyya Swamy
मुकाई,Mukai
मनी कनधव,Mani Kandhav
विरावेल,Viravel
भूमिनत्थन,Boominathan
पिल्लुकुथी,Pillukuthi
सुकुमार,Sukumar
आमशा रानी,Aamasha Rani
औम पाल सिंह,Om Pal Singh
निन्‍नी,Ninni
धर्म मीत्तर,Dharam Mitter
बरीसला,Barisla
मानामा,Mannama
राम भगत,Ram Bhagat
संसार पाल,Sansar Pal
facies,facies
पतलो,Patlo
दीपक नागर,Deepak Nagar
भूलानी राम,Bhoolani Ram
नफीस अंसारी,Nafees Ansari
मिस्टर,Mister
अरनान्शु,Arananshu
महेँदरी,Mahendri
श्रवन,Shravan
खिलाड़ी सिंह,Khiladi Singh
फीहज,Feehaj
किरनो देवी,Kirno Devi
मंसूर आलम,Mansoor Alam
शामिल बेगम,Shamil Begam
प्रवीण सिंह,Praveen Singh
बिलकिस परवीन,Bilkis Parveen
तारजन,Tarjan
सुमित कुण्डले,Sumit Kundle
रवि कुवर,Ravi Kuwar
जगजीत HAR,Jagjit HAR
शिव मुरत सिंह,Shiv Murat Singh
रिंक्‌ सिंह,Rink Singh
तारा del,Tara del
eal WA,eal WA
नकुल,Nakul
शिल्ला,Shilla
राम बुल,Ram Bul
राम नरियाण सिंह,Ram Narayan Singh
बृज नारायण सिंह,Brijesh Narayan Singh
राम बहादुर मिसरा,Ram Bahadur Mishra
बरफी देवी,Barfi Devi
मोन्ट्र,Montr
दीपक कुमार यादव,Deepak Kumar Yadav
रमेश्मा,Rameshma
पासी राम,Pasi Ram
मुन्ना स्वामी,Munna Swamy
पुरनमा,Purnama
राजामनी,Rajamani
दिवा,Diwa
पेरिमा,Perima
सर्मिस्ता,Sarmistha
लतीफ़ अहमद,Lateef Ahmad
शिव लाल माली,Shiv Lal Mali
शाह नवाज़ अली,Shahnawaz Ali
शेहजाद अली,Shehjad Ali
रैतुल,Raitul
मो.. रियाज़ अहमद,Mo.. Riyaz Ahmad
मोहम्मद रब्बूल,Mohammad Rabbul
तितु,Titu
चनद्रबली यादव,Chandrabli Yadav
टिका सिंह,Tika Singh
रजनी चिनलिया,Rajni Chinliya
सरमिष्ठा,Sarmistha
लाल्हन शर्मा,Lalhan Sharma
कमल पति,Kamal Pati
अमन छनलिया,Aman Chhanaliya
पवन छनलिया,Pawan Chhanaliya
बलबिन्दर,Balbinder
आमधा,Amdha
समसुल इस्लाम,Samsul Islam
नूर जहाँ बनो,Noor Jahan Bano
संत्लेश,Santelesh
रुमती देवी,Rummti Devi
तामिल सिल्वी,Tamil Selvi
अब्दुल वाहब,Abdul Wahab
मिन्दर,Mindar
इंसान देवी,Insan Devi
सोनू कांगडा,Sonu Kangda
कमलदेवी,Kamla Devi
अंजेश कुमारी,Anjesh Kumari
बदलु,Badlu
चंद काली,Chand Kaali
करशी देवी,Karshi Devi
कपिल देव यादव,Kapil Dev Yadav
हजुरा सिंह,Hajura Singh
सिन्द्र देवी,Sindra Devi
बाग वती,Bag Vati
इशरार,Ishara
केसरा देवी,Kesara Devi
आनंद पत्र,Ananda Patra
कमील किंडो,Kamil Kindo
कमलेश किडो,Kamlesh Kido
Treat सिंह,Treet Singh
हामिद हस्सन,Hamid Hassan
ललन देवी,Lalan Devi
ओम वती देवी,Om Vati Devi
जर्मैलो देवी,Jermailo Devi
राम सहाय वर्मा,Ram Sahay Verma
दानवीर सिंह,Danveer Singh
परमजीत सिंह बिरला,Paramjeet Singh Birla
पूजा बिरला,Pooja Birla
वाला जी,Wala Ji
क्सुदेश रानी,Ksudesh Rani
विरम सिंह,Viram Singh
मींद्रो देवी,Meandro Devi
आर्यन,Aryan
शिनु,Shinu
संज्योगिता,Sanjyogita
सुधीरा,Sudheera
करम वीर,Karam Veer
कन्दा समय,Kanda Samay
धेरम्बिर,Dherambir
कर्म बीर,Karma Bir
दिलावर,Dilawar
जल बरसी,Jal Barsi
कंवार भान,Kanwar Bhaan
शाम बीरी,Shaam Biari
सुलेन्द्र,Suleindra
बरु राम,Baru Ram
सलौना,Saloona
नेशा,Nesha
जोगिन्ट्र प्रसाद,Jogindra Prasad
इन्द्रा कुमार साह,Indra Kumar Sah
टुनट्न,Tuntun
अमर कुमार शर्मा,Amar Kumar Sharma
शिवम चनालिया,Shivam Chanaliya
संत्री,Santri
पुरन कुमार,Puran Kumar
राम अभिलाप,Ram Abhilap
ब्रिज लाल यादव,Brijesh Lal Yadav
लाडो,Lado
मंजिला,Manzila
गुदनु,Gudnu
तमिज्हसेल्वन गुनासेकरण০,Tamizhselvan Gunasekaran0
विक्रम कुमार चौहान,Vikram Kumar Chauhan
रंगु राम,Rangu Ram
राम अभिलाष,Ram Abhilash
जय बिंदर,Jai Binder
दरोपत्ती,Daropatti
ईसम सिंह,Isam Singh
पूजा अग्रहरी,Pooja Agahari
अमन पूहल,Aman Pothal
सतिनन्‍्द्र,Satinandra
कमाल आर्य,Kamal Arya
दुरो देवी,Duro Devi
सूघन चंद,Sugan Chand
नेहा जोहल,Neha Johal
गायन्ति देवी,Gayanti Devi
OA Te,OA Te
अमल अधिकारी,Amal Adhikari
अंजलि अधिकारी,Anjali Adhikari
इश्म,Ishm
लक्ष्मी पाल,Laxmi Pal
नीता पाल,Nita Pal
बासा,Basa
शियाम सुन्दर,Shyam Sunder
पीपी,PP
रती कौर,Rati Kaur
सूरजभान,Surajbhan
Peay aXe,Peay aXe
मिथु लाल,Mithu Lal
सायरा बेगम,Sayra Begum
राजबीरी,Rajabari
दलिपो देवी,Dalipo Devi
गोरिया,Goriya
कस्मिरन,Kasmiran
कमकम,Kamakam
Ud राज,Ud Raj
विक्रम सेम,Vikram Sem
बिनारसी,Binaraasi
शिंगारी,Shingari
समरून,Samarun
मंगली लाल,Mangli Lal
कलपना सेना,Kalpana Sena
अंकुश सेना,Ankush Sena
राम सुपती,Ram Supti
Aedea Wale,Aedea Wale
रामबली राम,Rambli Ram
कुम्हिया देवी,Kumhiya Devi
सरोज राम,Sarroj Ram
कृषण कुमार यादव,Krishan Kumar Yadav
अमरवती,Amarwati
लोकेन्द्र,Lokendra
बण्टी,Banti
बरमा नन्द,Barma Nand
पुष्प बोध,Pushp Bodh
अमर बहोत,Amar Bahot
पीताम्बर सिंह,Pitambar Singh
नीरज कुमार गोठवाल,Niraj Kumar Gothwal
अन्‍न्नी,Anni
अंनु देवी,Annu Devi
सायमो देवी,Sayamo Devi
मोहम्मद रेहान शैख़,Mohammad Rehan Shaikh
कुबाडी राम,Kubaadi Ram
मोनिका तेश्वर,Monika Teshwar
शिशन,Shishan
कृष्ण कुमार चौहान,Krishan Kumar Chauhan
कवर पाल,Kavar Pal
रितु यादव,Ritu Yadav
नीता आया,Neta Aya
पवितर कौर,Pavitra Kaur
बिरु,Biru
बिरज पाल,Birj Pal
राम नारायण जयसवाल,Ram Narayan Jayaswal
सुनीता जयसवाल,Sunita Jayaswal
किले चन्द,Kile Chand
चन्दी राम,Chandi Ram
संदीप कुमार मुन्ना,Sandeep Kumar Munna
अपीन कुमार,Apin Kumar
शरमित्रा,Sharmitra
मुकुल बिरला,Mukull Birla
पूजी बिरला,Pooji Birla
सतोष,Satosh
ईशम,Easham
गुलचा देवी,Gulcha Devi
वासदेव पांडे,Vasdev Pandey
अजीत शर्मी,Ajeet Sharma
सुपती देवी,Supti Devi
सूरज TAT,Suraj TAT
बलमीत यादव,Balmeet Yadav
केलसो,Kelso
अनिश कुमार,Anish Kumar
पुन्ना,Punna
जग वीर,Jag Vir
समुंद्रसेन,Samundarsain
लक्खू देवी,Lakkhu Devi
मनजीत यादव,Manjit Yadav
भगोती राम,Bhagoti Ram
पवित्रा,Pavitra
गुलिंद्र सिंह,Gulindra Singh
माया dat,Maya dat
जयविनन्‍्द्र,Jayvindra
परभात चढा,Prabhat Chaddha
चंद्र भान,Chandra Bhaan
कविता झनझोटें,Kavita Jhanjhoten
मुनर,Munar
अजय कुमार बीदला,Ajay Kumar Bidla
रोहित बीदला,Rohit Bidla
फुल्ला,Phulla
शीतल प्रशाद,Shital Parshad
सान्‍्ती देवी,Shanti Devi
सिमर पाल,Simar Pal
कश्मीरी देवी,Kashmiri Devi
निश्दर,Nishdar
उदय राज वर्मा,Uday Raj Varma
मेश पाल,Mesh Pal
ब्रज पाल,Braj Pal
विकास गहलोत,Vikas Gehlot
[Sst देवी,[Sst Devi
कैलासो,Kailaso
देशपाल सिंह,Deshpal Singh
गोविंदर,Govindar
विश्वास कुमार,Vishwas Kumar
सफिले,Safila
समुन्द्रा,Samudra
बुध प्रकाश,Budh Prakash
खेरोनिसा,Kheronisa
सवमबर,Savambar
संधीरा,Sandhira
बिरम कली,Birami Kali
बृज राज सिंह,Briraj Singh
मणी देवी,Mani Devi
बाबूराम,Baburam
रणबीरि देवी,Ranbir Devi
सोनवरी राम,Sonwari Ram
मोखना देवी,Mokhna Devi
कक,Kak
वाशु देव,Vasu Dev
कोरकली,Korakali
प्रमल,Pramal
रुपम,Rupam
जैल सिंह,Jail Singh
दिनेश्वरी,Dineshwari
सुभाषे,Subhashe
कौसम कुमार,Kausam Kumar
दया किशन,Daya Kishan
कंचन चंद,Kanchan Chand
संजन कुमार,Sanjan Kumar
फुल समुद्रा,Phul Samudra
राकेश टांक,Rakesh Tank
बीरम पल,Biram Pal
मोहम्मद सहिद,Mohammad Shahid
इकरम अली,Ekram Ali
रीता पल्र,Rita Palr
पूर्ण देवी,Puran Devi
नानकुसली,Nankusali
राजनाथ,Rajnath
चंतारी,Chantari
राज कुमार पांडे,Raj Kumar Pandey
गया पार्षद,Gaya Parshad
बंजारा,Banjara
जिंदू,Jindu
समानता,Samantata
राम श्रीया भारती,Ram Shriya Bharti
सन्देश कुमार यादव,Sandesh Kumar Yadav
मीर नाथ,Meer Nath
प्रवेश चंद,Pravesh Chand
नरेश चंद्र राम,Naresh Chandra Ram
वास बाला,Vaas Bala
बसी,Basi
बाल मुकन्द,Bal Mukand
राजू रोहिल्ला,Raju Rohilla
राम अवसन,Ram Awsaan
उदेश,Udesh
सुकन्‍्तला देवी,Sukanthala Devi
पूजा शैली,Pooja Shaili
राम जगत,Ram Jagat
शिव कुमारी देव,Shiv Kumari Dev
मतबर,Matbar
बलिन्द्र,Balindra
रविंदर कुमार मौर्या,Ravinder Kumar Maurya
तेजु राम,Teju Ram
संजोगता देवी,Sanjogta Devi
सनघता परसाद,Sanghta Parsad
सरब जीत,Sarab Jeet
इन्द्रो,Indro
बूसी,Boosi
कागी,Kagi
कदर खान,Qadar Khan
रुक्षाना,Rukhsana
Fae,Fae
अरविन्द चोरिया,Arvind Choriya
जसबीरा,Jasbira
कुन्तेश,Kuntesh
गुटका,Gutka
इन्द्र परी,Indra Pari
चत्तर पाल,Chattar Pal
कर्मपती देवी,Karm Pati Devi
सूरज भारद्वाज,Suraj Bhardwaj
रिक्की कुमार,Ricky Kumar
लक्ष्मी यादव,Laxmi Yadav
राज कुमार बहोत,Raj Kumar Bahoot
हरी सिंह महंत,Hari Singh Mahant
नाथीराम,Nathiram
कोशला,Kosla
चंदेकल देवी,Chandikal Devi
विजयपाल,Vijaypal
रवि शंकर पाल,Ravi Shankar Pal
सूरजमल,Surajmal
अरुण कुमार चंडालिया,Arun Kumar Chandalia
प्रदीप कुमार यादव,Pradeep Kumar Yadav
चिंटू,Chintu
चन्ट्रो,Chantro
प्रिय महंत किन्नर,Priya Mahant Kinnar
नेहा राठी,Neha Rathi
ty राज,Ty Raj
दीप करण,Deep Karan
रामचरित,Ramcharit
कॉय्ती देवी,Coyti Devi
विशाल बिडला,Vishal Bidela
बिरम्वती,Birmvati
झुग्गी देवी,Jhuggi Devi
सौरभ कुमार थापर,Saurav Kumar Thapar
मंगलेश शर्मी,Manglesh Sharma
शिवेन्द्र कुमार,Shivendra Kumar
कान्‍्ती पाल,Kanti Pal
जितेंदर पाल,Jitendra Pal
रूपन कुमारी,Rupan Kumari
साहेन्दरी,Saahendri
सती बहादुर,Sati Bahadur
पिंकी यादव,Pinky Yadav
रिम्पी यादव,Rimple Yadav
टिन्ना,Tina
सुंदर,Sundar
प्रेम वाली,Prem Wali
तोफान,Tofan
अंगन लाल,Angan Lal
सवो,Savo
आनंद राज,Anand Raj
फ्राहिम अहमद,Farahim Ahmed
आशु राम,Aashu Ram
शंकुतला,Shankutala
जय भरती,Jai Bharti
श्यामावती,Shyamwati
सुदीश कुमार,Sudish Kumar
त्रिभवन प्रशाद,Tribhavan Prasad
इन्दर देव,Inder Dev
कपिल देव मिश्र,Kapil Dev Mishra
सततविंद्र,Satatvindra
केस्हमति,Keshamati
Pedy SAR Aled,Pedy SAR Aled
सोहनपाल,Sohanpal
बनजारीन,Banjarin
मिठ,Mith
दादुली,Daduli
कुकु रानी,Kuku Rani
ितवरी देवी,Itwari Devi
रवींदर कुमार,Ravinder Kumar
ज्योताशाना,Jotashana
ऐचेय लाल,Aichey Lal
लक्ष्मी कुमारी,Laxmi Kumari
अमित कालरा,Amit Kalra
क्षंजीत,Ksanjit
रवींदर,Ravinder
विक्रम हंस,Vikram Hans
हतिक धारीवाल,Hatik Dhariwal
हरचरण,Harcharan
रेनू भार्गव,Renu Bhargava
FRI,FRI
गुण देवी,Gun Devi
राम उजागिर,Ram Ujagir
इन्दर परी,Inder Pari
किरणपाल बोहित,Kiranpal Bohit
मेघपाल सिंह,Meghpal Singh
सुमिंदर सिंह,Suminder Singh
सोमपाल शेरआर,Sompal Sheraar
प्रियंका शेयार,Priyanka Sheyar
सुसिल,Susil
गुलसानावर,Gulbsanaver
मेहरना,Meharna
मेहर इलम,Mehar Ilam
फौजीता,Faujita
अमरजीत Cal,Amarjit Cal
सुदश्शन,Sudarshan
नगीना साव,Nagina Saw
निकी,Niki
Beeld,Beeld
राम सिद्ध,Ram Siddh
बलभगट्र पांडे,Balbhagatr Pandey
पुनना लाल,Punna Lal
अलीशा बनोत,Alisha Banot
Aeotl,Aeotl
पारिया स्वामी,Pariya Swami
राजु गुप्ता,Raju Gupta
सर्फ राज,Sarph Raj
शाहजा,Shahza
चंद्र आन,Chandra Aan
रिनका,Rinka
बून्द देवी,Bund Devi
पिंटो,Pinto
फूलमति देवी,Phoolmati Devi
सोमनाथ मदन,Somnath Madan
एगनेस,Agnes
यकूब,Yaqub
चितरंश कुमार,Chitransh Kumar
अनिल कुमार टांक,Anil Kumar Tank
रघबीर,Raghbir
परमाली देवी,Parmali Devi
सुरभि देवी,Surabhi Devi
परवेन्द्र कुमार,Parvendra Kumar
ad,ad
सूरज गौतम,Suraj Gautam
रामजी नाथ,Ramji Nath
मंगला देवी सोनी,Mangla Devi Soni
ललित कुमार सोनी,Lalit Kumar Soni
रेणुका सोनी,Renuka Soni
मोहम्मद मुस्तफा,Mohammad Mustafa
इंदू मती,Indu Mati
चम्पत राम,Champat Ram
औमी देवी,Aumi Devi
सत पाल सिंह,Sat Pal Singh
बंदना शर्मा,Bandana Sharma
अहमद गणी,Ahmad Gani
ओम पति,Om Pati
कशमीरा सिंह,Kashmira Singh
नेम राज,Nem Raj
राम बाहदुर,Ram Bahadur
सुसीला रानी,Susila Rani
सुभाष कुशवाहा,Subhash Kushwaha
नगीना साहू,Nagina Sahu
बिमला देवी साव,Bimla Devi Saw
नाथू देवी,Nathu Devi
सिंह राम,Singh Ram
राम जनक,Ram Janak
दन बहादुर यादव,Dan Bahadur Yadav
निवाश,Niwash
सगनू,Saganu
किरण महाहन,Kiran Mahan
बिरमदत्त,Biramadatta
सुनेना,Sunena
कंवल सिंह,Kanwal Singh
उमेद,Umed
वेग्पल बेरागी,Vegpal Bairagi
राज पवन,Raj Pavan
अभिलखा,Abhilkha
अंकल,Ankal
ईश्वर जन,Eeshwar Jan
करेश,Karesh
श्यामजीत,Shyamjeet
बागरी,Bagri
चुंनी लाल,Chunni Lal
राजु छेतरी,Raju Chettri
सरिता छेतरी,Sarita Chettri
मदन लाल शा,Madan Lal Sha
बलेंद्र यादव,Balendra Yadav
प्रीतम पांडे,Pritam Pandey
विरेन्द्र कुमार पांडे,Veerendra Kumar Pandey
राजबीर पूहल,Rajbir Pool
कोशिल्राया देवी,Koshilraya Devi
अनु दास,Anu Das
मणि रतन,Mani Ratan
पूर्ण नाथ महंत,Purn Nath Mahant
दसरत,Dasrath
रसम,Rasam
अनु कौर,Anu Kaur
किरशन,Kirshan
ऋतू गौतम,Ritu Gautam
महूँँदर कुमार विस्कमी,Mahunder Kumar Vishkami
महँदर कुमार विस्कमी,Mahender Kumar Vishkami
रण सिंह चौधरी,Ran Singh Choudhary
राम काशा,Ram Kasha
निर्मला देवी परजपति,Nirmala Devi Parajapati
सत्य नारयण पर्जपति,Satya Narayan Parajapati
नवीन कुमार परजपति,Naveen Kumar Parajapati
राममेहर,Rammeher
शिव कॉँती,Shiv Konti
अनितु कुमारी,Anitu Kumari
नवनीत कौर मिनन्‍्हास,Navneet Kaur Minhas
मंदीप कौर मिनन्‍्हास,Mandeep Kaur Minhas
गोलडी मदन,Goldi Madan
विशाल कॉँगड़ा,Vishal Kongra
चितराणश कुमार,Chitranash Kumar
ईश्वर राम,Eeshwar Ram
सुशिल्र कुमार टांक,Sushil Kumar Tank
लखमी चांद,Lakshmi Chand
दवेंदर,Davendra
हीरया देवी,Hiriya Devi
आशिष,Aashish
Tal Sled पासवान,Tal Sled Paswan
दीपेन्द्र कुमार,Deependra Kumar
गोकला देवी,Gokla Devi
Facer,Facer
Heel UWA,Heel UWA
गुरवीन सिंह,Gurveen Singh
रमेश चंद सोनी,Ramesh Chand Soni
अंजलि सोनी,Anjali Soni
नशीम अहमद,Nasheem Ahmad
मोहम्मद मूसा,Mohammad Musa
Heel WA,Heel WA
महरबान,Maharban
तान‍या ठाकुर,Tanya Thakur
आसिष मंडल,Aashish Mandal
दीपिका मंडल,Deepika Mandal
सुरज,Suraj
सत्यम शर्मी,Satyam Sharma
अंशु रानी,Anshu Rani
तामिला रानी,Tamila Rani
मानवती पाल,Manavti Pal
त्रिवणी कुमार,Trivani Kumar
मोकम,Mokam
मोहम्मद कादिर,Mohammad Qadir
सल्तनत बनो,Saltanat Bano
सतविन्‍्द्र कुमार,Satvinder Kumar
तान सिंह,Taan Singh
पिंकी हथवाल,Pinky Hathwal
स्वतन्त्र कुमार,Swatantra Kumar
सुबर ऐ मनियम,Subar Ai Mannyam
विजी,Viji
हर मोहन,Har Mohan
इन्दरपाल,Inderpal
जोगिन्दर पाल सिंह,Joginder Pal Singh
राहुल परशाद,Rahul Parshad
यसतर,Yastar
धर्म दत्त,Dharam Dutt
रईत राम,Reet Ram
ake,ake
सूरज नारायण,Suraj Narayan
दीपक गाहलोट,Deepak Gahlout
धरमेंदर शर्मा,Dharmendra Sharma
बेगराज,Begraj
शौ राज,Sho Raj
राज कँवर,Raj Kanwar
बपण्पी मन्‍ना,Bapni Manna
नबा कुमार जाना,Naba Kumar Jana
रापत सिंह,Raput Singh
शादी देवी,Shadi Devi
करण लाल,Karan Lal
सुमीत मचल,Sumeet Machhal
संजीव कुमार जाना,Sanjeev Kumar Jana
हिरा सिंह,Hira Singh
सुल्तान,Sultan
काजल महतो,Kajal Mahato
fla Aled,fla Aled
सागर छेत्री,Sagar Chettri
शोभित राम,Shobhit Ram
RAT,RAT
भगवन,Bhagwan
गोकुल चंद,Gokul Chand
अशोक प्रशाद,Ashok Prasad
गोवर्धन खडका,Govardhan Khadka
मुन्नी रानी,Munni Rani
sg,sg
हरि प्रदो प्रमानिक,Hari Prado Pramanik
अपर्णा प्रमानिक,Aparna Pramanik
मनीशा कुमार,Manisha Kumar
जग्रा देवी,Jagga Devi
कुशलया देवी,Kushaya Devi
लछी राम,Lachhi Ram
महमुद अहमद,Mahmud Ahmad
अखातारुल इस्लाम,Akhatarul Islam
बीटू,Bittu
गोरख्न नाथ,Gorakhn Nath
सुन्दर राम,Sundar Ram
जगदम्बा,Jagdamba
शामत्री,Shamtri
मामन,Maman
सुभीत नारायण,Subheet Narayan
अनारसी देवी,Anarasi Devi
इंद्रदेव शमी,Indradev Shami
ज्ञान चन्द्र शर्मा,Gyan Chandra Sharma
धर्मदेव शर्मा,Dharmadev Sharma
दलीप अदोक,Dalip Adhok
भारती अदोक,Bharati Adhok
महिन्द्र पाल कौर,Mahindra Pal Kaur
रीपजीत सिंह,Ripjeet Singh
तरकेश सिंह,Tarakesh Singh
अर्चना कनजीया,Archana Kanjiya
सरवरी,Sarvari
सरीन परवीन,Sarin Parveen
शैली शमा,Shaili Shama
देबो PAR Heel,Devo PAR Heel
बच्चू पोल्ली,Bachchu Polli
महावीर राम,Mahavir Ram
चरणा देवी,Charana Devi
संतोष राम,Santosh Ram
मंतोष कुमार राम,Mantosh Kumar Ram
फराना,Farana
रकी,Raki
दुयाजा देवी,Duyaja Devi
सेठपाल,Sethpal
बहाऊ राम,Bahaur Ram
बालम सिंह नेगी,Balm Singh Negi
रीना नेगी,Reena Negi
काली,Kali
धर्म्वीर,Dharmvir
कलाशो,Kalasho
सुरेन्द्र लाल,Surendra Lal
रती लाल,Rati Lal
किर्श्ना,Kirshna
वर्जिंदा,Varjinda
रोहिला,Rohilla
सुभाष चन्द कुहल,Subhash Chand Kuhal
सगीता,Sagita
जगदीश ठाकुर,Jagdish Thakur
fede,Fede
सुनैहरी,Sunaihari
अनीशा अनसारी,Anisha Ansari
जेनाब अंसारी,Jenab Ansari
किल सिंह,Kil Singh
श्यमो,Shyamo
सन्‍तरा,Santra
शिलो,Shilo
अनंता दास,Ananta Das
रेखा दास,Rekha Das
रानाजोए दास,Ranajoe Das
सुनीता पारखी,Sunita Parkhi
देव मति,Dev Mati
अमरीका परसाद,Amrika Parsad
सूरज कला,Suraj Kala
स्वणी देवी,Swani Devi
Wald,Wald
ओम विरी,Om Viri
शीतल रोहिल्ला,Sheetal Rohilla
योगेंदर,Yogender
तानिया गिल,Tania Gill
जोगी राम,Jogi Ram
सेहयनी,Sehayni
eal,Eal
साहिल पारखी,Sahil Parkhi
तालिब हुसैन,Talib Hussain
संजय HE,Sanjay HE
रेनू रानी मह्टू,Renu Rani Mahto
दिलशाद देवी,Dilshad Devi
मिथलेश पाठक,Mithilesh Pathak
सूर्यकांत पाठक,Surya Kant Pathak
कलीम कुमार,Kaleem Kumar
राज नारायण Yad,Raj Narayan Yad
श्याम नारायण यदव,Shyam Narayan Yadav
बिभा कुमारी,Bibha Kumari
इरफ़ान अंसारी,Irfaan Ansari
बुशरा अंसारी,Bushra Ansari
गुलशन राय कनोजिया,Gulshan Rai Kanojia
सुशिल्र कांता,Sushilr Kanta
निरन्‍्जन लाल,Niranjan Lal
रेशमा कुमारी,Reshma Kumari
सुरिंदर शमी,Surinder Shami
चांदनी कुमारी,Chandni Kumari
सोनम किन्नर,Sonam Kinnar
मलायका,Malika
तारक बेलल,Tarak Bellal
Gerd बेलल,Gerd Bellal
संजय बेलल,Sanjay Bellal
कबिता बलेल,Kabita Balel
पापिय बलेल,Papiy Balel
नसरूदीन,Nasrudin
समा परवीन,Sama Parveen
गुलक्क्षा,Gulksha
नवा प्रशाद,Nawa Prasad
दुशयन्त,Dushyant
सुरिंदर राठोर,Surinder Rathor
मिताली मन्‍ना,Mitali Manna
मुनेश पाल,Munesh Pal
सोरब,Sorab
जिब राज,Jib Raj
दीपेन्द्रा राज गौली,Dipendra Raj Gauly
कविता सरोज,Kavita Saroj
बचई राम,Bachhai Ram
Red कुमार,Red Kumar
मुजीब अहमद,Mujeeb Ahmed
मोहमद सुऐब,Mohammad Suaib
मोहम्मद अख्तर,Mohammad Akhtar
मिथु राम,Mithu Ram
भानो देवी,Bhanno Devi
रणजीत श्रीवास्तव,Ranjeet Srivastava
अंजु डोगरा,Anju Dogra
शीशपाल डुमरा,Shishpal Dumra
प्रेम कुमार शर्मा,Prem Kumar Sharma
देव लाल दांगी,Dev Lal Dangi
बं‍टी राम,Banti Ram
रानों देवी,Ranon Devi
पहलवान,Pahlwan
वीर बहादुर थापा,Veer Bahadur Thapa
उम्मिला थापा,Urmila Thapa
बहादवर,Bahadwar
सच्ची लाल,Sacchi Lal
विमल कुमार तिवारी,Vimal Kumar Tiwari
बाटी,Baati
जाक्या,Jakya
राजेन्द्रपाल,Rajenderpal
अमनीश कुमार,Amanish Kumar
राकेश देवी,Rakesh Devi
रवि गोहलत,Ravi Gohlot
केशव गहलोत,Keshav Gehlot
देव रति,Dev Rati
धर्मवीरी,Dharmaveeri
बलिंद्र कुमार,Balindra Kumar
अमित वेद,Amit Ved
ded WA यादव,Ded WA Yadav
हेमन्त कुमार यादव,Hemant Kumar Yadav
पूजा कुमार यादव,Pooja Kumar Yadav
मोनू कुमार मलोत,Monu Kumar Malot
विशन राम,Vishnu Ram
हरप्रीत कुमार,Harpreeet Kumar
आरसी,RC
रॉकी,Rocky
रियाजूदीन,Riyajuddin
रियसा,Riyasa
आज़म,Azam
दिमपले देवी,Dimple Devi
एकता देवी,Ekta Devi
सुनीम पुहाल,Sunim Pahal
गीतांश,Geetansh
विबश कुमार,Vibhash Kumar
रेस अहमद,Raees Ahmed
रामरथ,Ramrath
अनिल कुमार गौतम,Anil Kumar Gautam
बालु,Balu
शीश पाल सिंह,Sheesh Pal Singh
शाहजहां अनसारी,Shahjahan Ansari
विकाश पंडित,Vikash Pandit
महेन्द्र पण्डित,Mahendra Pandit
Ya,Ya
सिलेंदर,Silender
मेंनो देवी,Meno Devi
मोहम्मद जाफिर,Mohammad Jaffar
नशीमा,Nashima
